cohort allele allele_count all_alleles_count
21 4 47 36479
21 4 48 33524
21 4 49 30425
21 4 50 27621
21 4 51 24591
21 4 52 21566
21 4 53 19034
21 4 54 16664
21 4 55 14012
21 4 56 11789
21 4 57 9784
21 4 58 8269
21 4 59 6580
21 4 60 5484
21 4 61 4408
21 4 62 3590
21 4 63 2792
21 4 64 2175
21 4 65 1628
21 4 66 1228
21 4 67 948
21 4 68 754
21 4 69 518
21 4 70 362
21 4 71 314
21 4 72 204
21 4 73 157
21 4 74 105
21 4 75 73
21 4 76 60
21 4 77 36
21 4 78 28
21 4 79 15
21 4 80 11
21 4 81 8
21 4 82 7
21 4 83 1
21 4 84 3
21 4 85 1
21 5 1 4732
21 5 2 12710
21 5 3 25149
21 5 4 40517
21 5 5 57608
21 5 6 74086
21 5 7 86941
21 5 8 94742
21 5 9 97263
21 5 10 93653
21 5 11 86410
21 5 12 76192
21 5 13 64030
21 5 14 51181
21 5 15 39840
21 5 16 29786
21 5 17 21533
21 5 18 15314
21 5 19 10242
21 5 20 6719
21 5 21 4222
21 5 22 2571
21 5 23 1646
21 5 24 899
21 5 25 465
21 5 26 298
21 5 27 169
21 5 28 76
21 5 29 38
21 5 30 25
21 5 31 14
21 5 32 6
21 5 33 2
21 5 34 1
21 5 36 1
21 6 1 555
21 6 2 1745
21 6 3 4248
21 6 4 8317
21 6 5 14201
21 6 6 21692
21 6 7 30643
21 6 8 39973
21 6 9 49317
21 6 10 57804
21 6 11 64431
21 6 12 70117
21 6 13 73043
21 6 14 73704
21 6 15 72438
21 6 16 68338
21 6 17 63450
21 6 18 56779
21 6 19 49352
21 6 20 42039
21 6 21 34842
21 6 22 27793
21 6 23 21579
21 6 24 16575
21 6 25 12130
21 6 26 8586
21 6 27 5882
21 6 28 3916
21 6 29 2494
21 6 30 1648
21 6 31 988
21 6 32 597
21 6 33 324
21 6 34 163
21 6 35 112
21 6 36 56
21 6 37 32
21 6 38 9
21 6 39 6
21 6 40 3
21 6 41 2
21 7 5 9
21 7 6 27
21 7 7 102
21 7 8 250
21 7 9 587
21 7 10 1240
21 7 11 2369
21 7 12 4536
21 7 13 7684
21 7 14 12148
21 7 15 17962
21 7 16 25157
21 7 17 33757
21 7 18 42557
21 7 19 51508
21 7 20 59845
21 7 21 66600
21 7 22 72151
21 7 23 74275
21 7 24 73902
21 7 25 71691
21 7 26 66718
21 7 27 61036
21 7 28 53761
21 7 29 45251
21 7 30 37769
21 7 31 30505
21 7 32 24098
21 7 33 18306
21 7 34 13688
21 7 35 9926
21 7 36 6979
21 7 37 4919
21 7 38 3193
21 7 39 2060
21 7 40 1381
21 7 41 863
21 7 42 492
21 7 43 318
21 7 44 166
21 7 45 108
21 7 46 50
21 7 47 25
21 7 48 13
21 7 49 7
21 7 50 6
21 7 51 4
21 7 52 1
21 8 1 3
21 8 2 62
21 8 3 274
21 8 4 951
21 8 5 2333
21 8 6 5118
21 8 7 9845
21 8 8 16474
21 8 9 24714
21 8 10 34687
21 8 11 45429
21 8 12 56445
21 8 13 65760
21 8 14 73275
21 8 15 78578
21 8 16 80402
21 8 17 79129
21 8 18 74308
21 8 19 68351
21 8 20 60219
21 8 21 51597
21 8 22 43176
21 8 23 34467
21 8 24 26608
21 8 25 20337
21 8 26 15233
21 8 27 10722
21 8 28 7513
21 8 29 5083
21 8 30 3437
21 8 31 2216
21 8 32 1376
21 8 33 792
21 8 34 497
21 8 35 273
21 8 36 164
21 8 37 93
21 8 38 28
21 8 39 21
21 8 40 6
21 8 41 1
21 8 42 2
21 8 44 1
21 9 15 2
21 9 16 6
21 9 17 7
21 9 18 20
21 9 19 36
21 9 20 68
21 9 21 110
21 9 22 219
21 9 23 373
21 9 24 553
21 9 25 886
21 9 26 1326
21 9 27 1895
21 9 28 2726
21 9 29 3770
21 9 30 5012
21 9 31 6752
21 9 32 8754
21 9 33 11081
21 9 34 13531
21 9 35 16604
21 9 36 20057
21 9 37 23237
21 9 38 27123
21 9 39 30430
21 9 40 33972
21 9 41 37416
21 9 42 40526
21 9 43 42816
21 9 44 45193
21 9 45 46278
21 9 46 47254
21 9 47 46981
21 9 48 46586
21 9 49 45830
21 9 50 43965
21 9 51 42162
21 9 52 39230
21 9 53 36591
21 9 54 33269
21 9 55 30023
21 9 56 26726
21 9 57 23952
21 9 58 20605
21 9 59 17656
21 9 60 15101
21 9 61 12749
21 9 62 10513
21 9 63 8735
21 9 64 7041
21 9 65 5640
21 9 66 4323
21 9 67 3535
21 9 68 2766
21 9 69 1948
21 9 70 1603
21 9 71 1219
21 9 72 917
21 9 73 651
21 9 74 515
21 9 75 337
21 9 76 249
21 9 77 162
21 9 78 110
21 9 79 94
21 9 80 63
21 9 81 46
21 9 82 26
21 9 83 13
21 9 84 12
21 9 85 5
21 9 86 6
21 9 87 3
21 9 88 3
21 9 89 2
21 9 90 2
21 9 91 1
21 9 92 1
21 10 1 250307
21 10 2 125594
21 11 1 180494
21 11 2 222067
21 11 3 180331
21 11 4 121641
21 11 5 66818
21 11 6 29342
21 11 7 9831
21 11 8 2273
21 11 9 243
21 12 1 848
21 12 2 2744
21 12 3 6536
21 12 4 12947
21 12 5 22441
21 12 6 34159
21 12 7 47874
21 12 8 61541
21 12 9 73669
21 12 10 82563
21 12 11 87682
21 12 12 89755
21 12 13 86053
21 12 14 79029
21 12 15 69400
21 12 16 59211
21 12 17 48898
21 12 18 38320
21 12 19 29276
21 12 20 21801
21 12 21 15646
21 12 22 10822
21 12 23 7085
21 12 24 4632
21 12 25 2900
21 12 26 1738
21 12 27 1033
21 12 28 589
21 12 29 335
21 12 30 182
21 12 31 92
21 12 32 33
21 12 33 21
21 12 34 8
21 12 35 2
21 12 36 1
21 12 38 1
21 13 1 27
21 13 2 175
21 13 3 592
21 13 4 1884
21 13 5 4625
21 13 6 9229
21 13 7 16654
21 13 8 26743
21 13 9 39322
21 13 10 53032
21 13 11 66047
21 13 12 77888
21 13 13 86524
21 13 14 89789
21 13 15 90089
21 13 16 85391
21 13 17 76719
21 13 18 66313
21 13 19 55393
21 13 20 44047
21 13 21 33786
21 13 22 25235
21 13 23 17796
21 13 24 12082
21 13 25 8126
21 13 26 5194
21 13 27 3122
21 13 28 1899
21 13 29 1056
21 13 30 599
21 13 31 322
21 13 32 162
21 13 33 64
21 13 34 40
21 13 35 15
21 13 36 9
21 13 37 2
21 13 38 1
21 13 39 1
21 14 1 28528
21 14 2 72796
21 14 3 115331
21 14 4 135781
21 14 5 139174
21 14 6 130312
21 14 7 114232
21 14 8 94173
21 14 9 69982
21 14 10 46535
21 14 11 26647
21 14 12 13222
21 14 13 5670
21 14 14 2003
21 14 15 560
21 14 16 130
21 14 17 21
21 14 18 1
21 15 7 1
21 15 8 3
21 15 9 7
21 15 10 16
21 15 11 50
21 15 12 123
21 15 13 268
21 15 14 554
21 15 15 995
21 15 16 1859
21 15 17 3187
21 15 18 5029
21 15 19 7776
21 15 20 11500
21 15 21 15996
21 15 22 21718
21 15 23 27652
21 15 24 34990
21 15 25 41915
21 15 26 48741
21 15 27 55264
21 15 28 60048
21 15 29 63976
21 15 30 66923
21 15 31 66740
21 15 32 65649
21 15 33 62109
21 15 34 57295
21 15 35 51952
21 15 36 45891
21 15 37 38924
21 15 38 32885
21 15 39 27199
21 15 40 21655
21 15 41 16994
21 15 42 12792
21 15 43 9658
21 15 44 6951
21 15 45 4958
21 15 46 3427
21 15 47 2299
21 15 48 1505
21 15 49 1012
21 15 50 608
21 15 51 342
21 15 52 257
21 15 53 121
21 15 54 81
21 15 55 49
21 15 56 26
21 15 57 16
21 15 58 7
21 15 59 3
21 15 60 2
21 15 61 2
21 16 4 1
21 16 5 3
21 16 6 35
21 16 7 119
21 16 8 451
21 16 9 1206
21 16 10 2931
21 16 11 6065
21 16 12 11394
21 16 13 19459
21 16 14 30161
21 16 15 42662
21 16 16 55602
21 16 17 68392
21 16 18 79195
21 16 19 86736
21 16 20 89438
21 16 21 88245
21 16 22 83673
21 16 23 74813
21 16 24 63605
21 16 25 52670
21 16 26 41949
21 16 27 31862
21 16 28 23113
21 16 29 16462
21 16 30 11224
21 16 31 7403
21 16 32 4658
21 16 33 2795
21 16 34 1635
21 16 35 969
21 16 36 539
21 16 37 265
21 16 38 154
21 16 39 66
21 16 40 30
21 16 41 10
21 16 42 5
21 16 43 4
21 16 45 1
21 17 7 1
21 17 8 4
21 17 9 8
21 17 10 30
21 17 11 144
21 17 12 431
21 17 13 983
21 17 14 2319
21 17 15 4789
21 17 16 9005
21 17 17 15534
21 17 18 24521
21 17 19 35767
21 17 20 49262
21 17 21 62646
21 17 22 75667
21 17 23 83933
21 17 24 90535
21 17 25 91110
21 17 26 87505
21 17 27 80200
21 17 28 69482
21 17 29 58486
21 17 30 46430
21 17 31 35726
21 17 32 25697
21 17 33 18167
21 17 34 12239
21 17 35 8037
21 17 36 4936
21 17 37 2904
21 17 38 1685
21 17 39 846
21 17 40 486
21 17 41 230
21 17 42 141
21 17 43 65
21 17 44 31
21 17 45 8
21 17 46 4
21 17 47 3
21 17 48 3
21 18 1 187289
21 18 2 187715
21 18 3 62888
21 19 1 375
21 19 2 2007
21 19 3 7187
21 19 4 18416
21 19 5 36823
21 19 6 61424
21 19 7 86270
21 19 8 107770
21 19 9 120518
21 19 10 122326
21 19 11 113925
21 19 12 97024
21 19 13 77243
21 19 14 56691
21 19 15 38772
21 19 16 24241
21 19 17 14459
21 19 18 7804
21 19 19 3819
21 19 20 1759
21 19 21 727
21 19 22 280
21 19 23 86
21 19 24 20
21 19 25 7
21 19 26 1
21 20 15 1
21 20 16 2
21 20 17 9
21 20 18 37
21 20 19 101
21 20 20 229
21 20 21 573
21 20 22 1180
21 20 23 2259
21 20 24 4188
21 20 25 7132
21 20 26 11559
21 20 27 17642
21 20 28 25192
21 20 29 35088
21 20 30 45170
21 20 31 55989
21 20 32 65843
21 20 33 73910
21 20 34 79801
21 20 35 81718
21 20 36 81031
21 20 37 77140
21 20 38 70088
21 20 39 61293
21 20 40 51267
21 20 41 41773
21 20 42 32878
21 20 43 24399
21 20 44 17872
21 20 45 12442
21 20 46 8529
21 20 47 5555
21 20 48 3407
21 20 49 2090
21 20 50 1169
21 20 51 660
21 20 52 389
21 20 53 212
21 20 54 96
21 20 55 51
21 20 56 21
21 20 57 9
21 20 58 2
21 20 59 3
21 20 60 1
21 21 7 1
21 21 8 26
21 21 9 135
21 21 10 627
21 21 11 2475
21 21 12 7042
21 21 13 16632
21 21 14 32800
21 21 15 54556
21 21 16 79430
21 21 17 101112
21 21 18 116531
21 21 19 121639
21 21 20 115523
21 21 21 101293
21 21 22 81181
21 21 23 60987
21 21 24 42753
21 21 25 27969
21 21 26 17226
21 21 27 9909
21 21 28 5322
21 21 29 2615
21 21 30 1286
21 21 31 562
21 21 32 245
21 21 33 83
21 21 34 23
21 21 35 11
21 21 36 4
21 21 37 2
21 22 1 296
21 22 2 1886
21 22 3 7457
21 22 4 20450
21 22 5 43356
21 22 6 72743
21 22 7 102192
21 22 8 123176
21 22 9 131957
21 22 10 128040
21 22 11 110820
21 22 12 89450
21 22 13 65715
21 22 14 44749
21 22 15 27398
21 22 16 15733
21 22 17 8287
21 22 18 3768
21 22 19 1640
21 22 20 596
21 22 21 204
21 22 22 57
21 22 23 10
21 22 24 1
21 23 1 1
21 23 2 12
21 23 3 57
21 23 4 342
21 23 5 1368
21 23 6 4094
21 23 7 10072
21 23 8 21090
21 23 9 37620
21 23 10 59201
21 23 11 82248
21 23 12 102993
21 23 13 115924
21 23 14 120011
21 23 15 113330
21 23 16 98658
21 23 17 79599
21 23 18 59207
21 23 19 40294
21 23 20 25339
21 23 21 14665
21 23 22 7868
21 23 23 3594
21 23 24 1532
21 23 25 604
21 23 26 197
21 23 27 63
21 23 28 12
21 23 29 4
21 24 4 22000
21 24 5 85796
21 24 6 147224
21 24 7 171367
21 24 8 170548
21 24 9 146757
21 24 10 109340
21 24 11 71000
21 24 12 41022
21 24 13 21180
21 24 14 9198
21 24 15 3360
21 24 16 938
21 24 17 229
21 24 18 37
21 24 19 4
21 25 9 397
21 25 10 3411
21 25 11 15085
21 25 12 41138
21 25 13 78415
21 25 14 118310
21 25 15 146449
21 25 16 154243
21 25 17 141264
21 25 18 114264
21 25 19 81708
21 25 20 52097
21 25 21 29086
21 25 22 14386
21 25 23 6428
21 25 24 2335
21 25 25 730
21 25 26 197
21 25 27 51
21 25 28 6
21 26 1 168774
21 26 2 232558
21 26 3 188962
21 26 4 145868
21 26 5 115849
21 26 6 68271
21 26 7 25487
21 26 8 5530
21 26 9 454
21 27 12 1
21 27 13 50
21 27 14 394
21 27 15 1813
21 27 16 6746
21 27 17 18576
21 27 18 40021
21 27 19 70094
21 27 20 103295
21 27 21 129778
21 27 22 141730
21 27 23 136843
21 27 24 118021
21 27 25 90915
21 27 26 63306
21 27 27 39069
21 27 28 21736
21 27 29 10587
21 27 30 4543
21 27 31 1720
21 27 32 585
21 27 33 142
21 27 34 27
21 27 35 5
21 27 36 3
21 28 2 624948
21 28 3 250174
21 28 4 124878
21 29 8 135
21 29 9 1819
21 29 10 10922
21 29 11 38043
21 29 12 90500
21 29 13 158941
21 29 14 204393
21 29 15 201201
21 29 16 151728
21 29 17 88253
21 29 18 38280
21 29 19 12452
21 29 20 2896
21 29 21 409
21 29 22 28
21 30 2 31423
21 30 3 156296
21 30 4 311803
21 30 5 312748
21 30 6 156359
21 30 7 31371
21 31 5 62485
21 31 6 250914
21 31 7 374492
21 31 8 249293
21 31 9 62816
21 32 7 250639
21 32 8 500026
21 32 9 249335
21 33 10 124660
21 33 11 374732
21 33 12 375495
21 33 13 125113
21 34 1 499592
21 34 2 250277
21 35 7 31235
21 35 8 155779
21 35 9 313145
21 35 10 312207
21 35 11 156690
21 35 12 30944
21 36 5 992
21 36 6 9848
21 36 7 43849
21 36 8 117312
21 36 9 205557
21 36 10 244966
21 36 11 205534
21 36 12 117271
21 36 13 43874
21 36 14 9833
21 36 15 964
21 37 20 7930
21 37 21 55196
21 37 22 163621
21 37 23 272491
21 37 24 273744
21 37 25 164523
21 37 26 54640
21 37 27 7855
21 38 4 1000000
21 39 22 1000000
21 40 4 1000000
21 41 5 1000000
22 0 6 1
22 0 49 1
22 1 21 1
22 1 24 4
22 1 25 1
22 1 26 4
22 1 27 13
22 1 28 20
22 1 29 38
22 1 30 63
22 1 31 77
22 1 32 167
22 1 33 249
22 1 34 392
22 1 35 621
22 1 36 909
22 1 37 1315
22 1 38 1933
22 1 39 2842
22 1 40 3969
22 1 41 5421
22 1 42 7020
22 1 43 9326
22 1 44 11768
22 1 45 14929
22 1 46 18185
22 1 47 22163
22 1 48 25889
22 1 49 30215
22 1 50 34532
22 1 51 38391
22 1 52 42571
22 1 53 46053
22 1 54 48770
22 1 55 50758
22 1 56 51831
22 1 57 52561
22 1 58 51978
22 1 59 50759
22 1 60 48510
22 1 61 45723
22 1 62 42159
22 1 63 38438
22 1 64 34431
22 1 65 30293
22 1 66 26345
22 1 67 22271
22 1 68 18743
22 1 69 15397
22 1 70 12468
22 1 71 9960
22 1 72 7647
22 1 73 6036
22 1 74 4564
22 1 75 3306
22 1 76 2425
22 1 77 1750
22 1 78 1242
22 1 79 833
22 1 80 611
22 1 81 421
22 1 82 238
22 1 83 176
22 1 84 95
22 1 85 82
22 1 86 31
22 1 87 24
22 1 88 19
22 1 89 14
22 1 90 5
22 1 91 4
22 1 95 1
22 2 1 10656
22 2 2 34407
22 2 3 70534
22 2 4 107165
22 2 5 129683
22 2 6 135714
22 2 7 127265
22 2 8 109263
22 2 9 87483
22 2 10 66409
22 2 11 46820
22 2 12 31166
22 2 13 19419
22 2 14 11212
22 2 15 5936
22 2 16 2996
22 2 17 1368
22 2 18 585
22 2 19 239
22 2 20 72
22 2 21 23
22 2 22 7
22 2 23 2
22 2 24 1
22 3 1 23226
22 3 2 44057
22 3 3 67047
22 3 4 87276
22 3 5 101234
22 3 6 107892
22 3 7 108510
22 3 8 100505
22 3 9 88522
22 3 10 73535
22 3 11 58497
22 3 12 44262
22 3 13 31515
22 3 14 21553
22 3 15 14311
22 3 16 9154
22 3 17 5549
22 3 18 2971
22 3 19 1768
22 3 20 897
22 3 21 431
22 3 22 197
22 3 23 119
22 3 24 54
22 3 25 20
22 3 26 12
22 3 27 2
22 3 28 1
22 4 1 182
22 4 2 822
22 4 3 2726
22 4 4 6729
22 4 5 14118
22 4 6 25076
22 4 7 39333
22 4 8 55049
22 4 9 71278
22 4 10 84452
22 4 11 93706
22 4 12 97087
22 4 13 95447
22 4 14 88464
22 4 15 77944
22 4 16 65424
22 4 17 52776
22 4 18 40544
22 4 19 29874
22 4 20 21209
22 4 21 14438
22 4 22 9207
22 4 23 5990
22 4 24 3546
22 4 25 2042
22 4 26 1271
22 4 27 621
22 4 28 307
22 4 29 186
22 4 30 66
22 4 31 38
22 4 32 20
22 4 33 6
22 4 34 2
22 4 35 2
22 4 37 1
22 4 38 1
22 5 1 207337
22 5 2 197918
22 5 3 156317
22 5 4 91618
22 5 5 52907
22 5 6 27023
22 5 7 11741
22 5 8 4390
22 5 9 1551
22 5 10 441
22 5 11 93
22 5 12 17
22 5 13 1
22 6 1 15844
22 6 2 38749
22 6 3 70355
22 6 4 102177
22 6 5 128444
22 6 6 138804
22 6 7 132860
22 6 8 115622
22 6 9 91188
22 6 10 65501
22 6 11 43324
22 6 12 26235
22 6 13 14445
22 6 14 7118
22 6 15 3497
22 6 16 1508
22 6 17 613
22 6 18 210
22 6 19 62
22 6 20 14
22 6 21 7
22 7 1 67254
22 7 2 108739
22 7 3 139308
22 7 4 151718
22 7 5 143637
22 7 6 120275
22 7 7 91076
22 7 8 62793
22 7 9 40095
22 7 10 22851
22 7 11 12246
22 7 12 5975
22 7 13 2836
22 7 14 1164
22 7 15 444
22 7 16 174
22 7 17 59
22 7 18 13
22 7 19 6
22 7 20 3
22 8 1 124216
22 8 2 173684
22 8 3 177263
22 8 4 153786
22 8 5 114076
22 8 6 74450
22 8 7 42978
22 8 8 21754
22 8 9 9578
22 8 10 3633
22 8 11 1308
22 8 12 402
22 8 13 109
22 8 14 37
22 8 15 2
22 9 1 124
22 9 2 493
22 9 3 1736
22 9 4 4472
22 9 5 9347
22 9 6 17131
22 9 7 28329
22 9 8 41533
22 9 9 56118
22 9 10 70301
22 9 11 82615
22 9 12 90300
22 9 13 93311
22 9 14 91843
22 9 15 85908
22 9 16 76086
22 9 17 64478
22 9 18 52443
22 9 19 40972
22 9 20 30450
22 9 21 21687
22 9 22 14922
22 9 23 10009
22 9 24 6323
22 9 25 3990
22 9 26 2215
22 9 27 1378
22 9 28 693
22 9 29 394
22 9 30 193
22 9 31 117
22 9 32 46
22 9 33 18
22 9 34 9
22 9 36 1
22 11 1 250812
22 11 2 124544
22 12 1 194795
22 12 2 202194
22 12 3 166242
22 12 4 103641
22 12 5 51718
22 12 6 23030
22 12 7 8889
22 12 8 2831
22 12 9 646
22 12 10 81
22 12 11 8
22 13 1 127434
22 13 2 187154
22 13 3 182581
22 13 4 152272
22 13 5 111735
22 13 6 69412
22 13 7 38260
22 13 8 19299
22 13 9 8508
22 13 10 3335
22 13 11 1136
22 13 12 334
22 13 13 94
22 13 14 25
22 13 15 3
22 13 16 1
22 14 1 92275
22 14 2 135805
22 14 3 164406
22 14 4 169979
22 14 5 144475
22 14 6 109024
22 14 7 72694
22 14 8 42241
22 14 9 21980
22 14 10 10034
22 14 11 4025
22 14 12 1362
22 14 13 377
22 14 14 104
22 14 15 13
22 14 16 1
22 14 17 1
22 15 1 519
22 15 2 2586
22 15 3 8054
22 15 4 19356
22 15 5 36905
22 15 6 58142
22 15 7 80831
22 15 8 100589
22 15 9 112277
22 15 10 116188
22 15 11 108954
22 15 12 96309
22 15 13 79442
22 15 14 61234
22 15 15 44295
22 15 16 30067
22 15 17 19203
22 15 18 11582
22 15 19 6688
22 15 20 3508
22 15 21 1761
22 15 22 856
22 15 23 361
22 15 24 150
22 15 25 56
22 15 26 26
22 15 27 11
22 15 28 1
22 15 30 1
22 16 1 1366
22 16 2 7369
22 16 3 25104
22 16 4 60432
22 16 5 107982
22 16 6 151444
22 16 7 172533
22 16 8 162168
22 16 9 128480
22 16 10 87884
22 16 11 51444
22 16 12 25899
22 16 13 11535
22 16 14 4304
22 16 15 1431
22 16 16 401
22 16 17 102
22 16 18 16
22 16 19 4
22 17 1 880
22 17 2 4706
22 17 3 16861
22 17 4 43384
22 17 5 83591
22 17 6 126740
22 17 7 156782
22 17 8 163101
22 17 9 143472
22 17 10 109298
22 17 11 72453
22 17 12 42159
22 17 13 21389
22 17 14 9601
22 17 15 3735
22 17 16 1304
22 17 17 372
22 17 18 87
22 17 19 15
22 17 20 6
22 18 1 499579
22 18 2 250154
22 19 1 144397
22 19 2 271263
22 19 3 277270
22 19 4 174993
22 19 5 74585
22 19 6 21562
22 19 7 3927
22 19 8 520
22 20 2 9
22 20 3 122
22 20 4 892
22 20 5 3616
22 20 6 10756
22 20 7 25650
22 20 8 48471
22 20 9 77877
22 20 10 107988
22 20 11 130448
22 20 12 139052
22 20 13 131336
22 20 14 110791
22 20 15 84366
22 20 16 57285
22 20 17 35197
22 20 18 19482
22 20 19 9755
22 20 20 4341
22 20 21 1710
22 20 22 607
22 20 23 182
22 20 24 51
22 20 25 13
22 20 26 2
22 20 28 1
22 21 1 111719
22 21 2 153007
22 21 3 177270
22 21 4 175874
22 21 5 138905
22 21 6 97050
22 21 7 58761
22 21 8 29045
22 21 9 12766
22 21 10 4512
22 21 11 1191
22 21 12 188
22 21 13 12
22 24 2 430061
22 24 3 178512
22 24 4 208725
22 24 5 112467
22 24 6 41857
22 24 7 20587
22 24 8 6841
22 24 9 950
22 25 6 74447
22 25 7 192922
22 25 8 216710
22 25 9 196880
22 25 10 159121
22 25 11 92739
22 25 12 44819
22 25 13 17429
22 25 14 4455
22 25 15 478
22 26 1 93779
22 26 2 93944
22 26 3 31319
22 27 1 252866
22 27 2 331439
22 27 3 213464
22 27 4 86846
22 27 5 32383
22 27 6 8748
22 27 7 972
22 28 1 187571
22 28 2 187003
22 28 3 62599
22 29 2 4467
22 29 3 32162
22 29 4 104119
22 29 5 195331
22 29 6 238924
22 29 7 205393
22 29 8 129925
22 29 9 62360
22 29 10 21922
22 29 11 4923
22 29 12 474
22 30 1 500362
22 30 2 249883
22 31 2 249883
22 31 3 500362
22 31 4 249755
22 32 2 1000000
22 34 4 1000000
22 35 3 31195
22 35 4 155661
22 35 5 312908
22 35 6 312609
22 35 7 156399
22 35 8 31228
22 36 4 1000000
22 37 13 62377
22 37 14 249921
22 37 15 375196
22 37 16 250236
22 37 17 62270
22 38 3 1000000
22 41 5 1000000
22 43 2 1000000
23 0 1 1
23 0 25 1
23 0 203 1
23 1 61 1
23 1 83 1
23 1 84 1
23 1 86 2
23 1 87 1
23 1 88 1
23 1 90 3
23 1 91 4
23 1 92 7
23 1 93 14
23 1 94 15
23 1 95 22
23 1 96 30
23 1 97 35
23 1 98 43
23 1 99 57
23 1 100 90
23 1 101 83
23 1 102 134
23 1 103 171
23 1 104 232
23 1 105 269
23 1 106 372
23 1 107 432
23 1 108 549
23 1 109 676
23 1 110 784
23 1 111 949
23 1 112 1226
23 1 113 1495
23 1 114 1788
23 1 115 2106
23 1 116 2496
23 1 117 2954
23 1 118 3313
23 1 119 4018
23 1 120 4643
23 1 121 5229
23 1 122 6097
23 1 123 6827
23 1 124 7905
23 1 125 8852
23 1 126 9696
23 1 127 10830
23 1 128 11961
23 1 129 12940
23 1 130 14382
23 1 131 15790
23 1 132 16865
23 1 133 17982
23 1 134 19321
23 1 135 20621
23 1 136 21806
23 1 137 22905
23 1 138 23749
23 1 139 24983
23 1 140 25789
23 1 141 26433
23 1 142 27424
23 1 143 27981
23 1 144 28478
23 1 145 28521
23 1 146 28427
23 1 147 28450
23 1 148 28699
23 1 149 28051
23 1 150 27425
23 1 151 27305
23 1 152 26305
23 1 153 25717
23 1 154 24496
23 1 155 23463
23 1 156 22409
23 1 157 21247
23 1 158 20098
23 1 159 18933
23 1 160 17887
23 1 161 16621
23 1 162 15299
23 1 163 14058
23 1 164 12875
23 1 165 11949
23 1 166 10813
23 1 167 9719
23 1 168 8782
23 1 169 7878
23 1 170 7041
23 1 171 6092
23 1 172 5422
23 1 173 4805
23 1 174 4201
23 1 175 3644
23 1 176 3091
23 1 177 2632
23 1 178 2275
23 1 179 1950
23 1 180 1723
23 1 181 1417
23 1 182 1166
23 1 183 1029
23 1 184 778
23 1 185 697
23 1 186 537
23 1 187 427
23 1 188 346
23 1 189 339
23 1 190 231
23 1 191 184
23 1 192 159
23 1 193 114
23 1 194 90
23 1 195 82
23 1 196 55
23 1 197 45
23 1 198 33
23 1 199 23
23 1 200 18
23 1 201 17
23 1 202 11
23 1 203 8
23 1 204 8
23 1 205 6
23 1 206 2
23 1 207 1
23 1 208 1
23 1 209 5
23 1 210 2
23 1 211 1
23 1 212 2
23 2 1 10
23 2 2 37
23 2 3 145
23 2 4 481
23 2 5 1185
23 2 6 2512
23 2 7 4953
23 2 8 8273
23 2 9 13287
23 2 10 19718
23 2 11 27290
23 2 12 36298
23 2 13 45219
23 2 14 54228
23 2 15 62464
23 2 16 68329
23 2 17 72516
23 2 18 74095
23 2 19 72630
23 2 20 69825
23 2 21 64833
23 2 22 58092
23 2 23 50838
23 2 24 43337
23 2 25 35972
23 2 26 29066
23 2 27 22860
23 2 28 17435
23 2 29 13000
23 2 30 9548
23 2 31 6913
23 2 32 4878
23 2 33 3399
23 2 34 2304
23 2 35 1544
23 2 36 962
23 2 37 600
23 2 38 391
23 2 39 226
23 2 40 133
23 2 41 67
23 2 42 47
23 2 43 29
23 2 44 14
23 2 45 9
23 2 46 5
23 2 47 1
23 2 48 1
23 3 1 98
23 3 2 318
23 3 3 829
23 3 4 1894
23 3 5 3628
23 3 6 6191
23 3 7 9528
23 3 8 13813
23 3 9 19109
23 3 10 25222
23 3 11 31322
23 3 12 37894
23 3 13 44057
23 3 14 49734
23 3 15 54598
23 3 16 57780
23 3 17 60220
23 3 18 60759
23 3 19 60079
23 3 20 58092
23 3 21 55554
23 3 22 51697
23 3 23 47221
23 3 24 42131
23 3 25 37048
23 3 26 32599
23 3 27 27763
23 3 28 23190
23 3 29 19359
23 3 30 15713
23 3 31 12479
23 3 32 10040
23 3 33 7755
23 3 34 6026
23 3 35 4441
23 3 36 3327
23 3 37 2447
23 3 38 1802
23 3 39 1270
23 3 40 950
23 3 41 685
23 3 42 445
23 3 43 317
23 3 44 196
23 3 45 133
23 3 46 94
23 3 47 53
23 3 48 36
23 3 49 14
23 3 50 19
23 3 51 6
23 3 52 2
23 3 53 1
23 3 54 1
23 3 55 1
23 3 56 2
23 3 57 1
23 3 59 1
23 4 5 7
23 4 6 9
23 4 7 26
23 4 8 39
23 4 9 94
23 4 10 231
23 4 11 402
23 4 12 699
23 4 13 1270
23 4 14 1999
23 4 15 3074
23 4 16 4692
23 4 17 6725
23 4 18 9379
23 4 19 12230
23 4 20 16085
23 4 21 20046
23 4 22 24697
23 4 23 29384
23 4 24 34153
23 4 25 38892
23 4 26 43114
23 4 27 46731
23 4 28 49955
23 4 29 51402
23 4 30 53158
23 4 31 53748
23 4 32 52472
23 4 33 50985
23 4 34 48870
23 4 35 45973
23 4 36 42523
23 4 37 38384
23 4 38 34401
23 4 39 31064
23 4 40 27066
23 4 41 23019
23 4 42 19871
23 4 43 16839
23 4 44 13875
23 4 45 11364
23 4 46 9285
23 4 47 7369
23 4 48 5838
23 4 49 4567
23 4 50 3528
23 4 51 2808
23 4 52 2034
23 4 53 1492
23 4 54 1140
23 4 55 816
23 4 56 664
23 4 57 418
23 4 58 342
23 4 59 247
23 4 60 154
