Year Indiv Category Genotyped Mom Dad Sex simSex
2008 946 survivor Y 3502 2738 2 2
2008 4367 survivor Y 3948 527 2 2
2008 4256 survivor Y 3630 526 1 1
2008 4253 survivor Y 2654 634 1 1
2008 4254 survivor Y 2654 634 2 2
2008 847 survivor N 2843 859 1 1
2008 558 survivor Y 1244 128 2 2
2008 3852 survivor Y 3500 2151 1 1
2008 6194 survivor Y 3065 2191 1 1
2008 4022 survivor Y 2607 2013 2 2
2008 516 survivor Y 3021 1689 1 1
2008 3940 survivor Y 3076 128 1 1
2008 3990 survivor Y 3448 1998 1 1
2008 3991 survivor Y 3448 1998 2 2
2008 3980 survivor Y 3150 1100 1 1
2008 3963 survivor Y 725 515 1 1
2008 752 survivor Y 3048 3428 1 1
2008 3973 survivor Y 6883 6884 2 2
2008 5891 survivor Y 2688 1998 1 1
2008 729 survivor Y 1443 2155 1 1
2008 759 survivor Y 789 790 1 1
2008 589 survivor Y 6889 6890 2 2
2008 3235 survivor Y 2065 2155 2 2
2008 3643 survivor Y 1253 588 2 2
2008 3091 survivor Y 2500 2027 1 1
2008 3261 survivor Y 1253 588 2 2
2008 5489 survivor Y 2704 2672 1 1
2008 4030 survivor Y 0 0 2 2
2008 3860 survivor Y 3235 3262 1 1
2008 930 survivor Y 2083 1899 1 1
2008 4032 survivor Y 6887 6888 2 2
2008 4422 survivor N 0 0 2 2
2008 4598 survivor Y 4035 3219 2 2
2008 4564 survivor Y 5280 886 1 1
2008 4434 survivor Y 558 847 2 2
2008 4460 survivor Y 6189 3636 1 1
2008 4441 survivor Y 725 515 2 2
2008 4440 survivor Y 725 515 1 1
2008 4411 survivor Y 3065 2228 2 2
2008 4718 survivor Y 3811 752 1 1
2008 4720 survivor Y 3811 752 2 2
2008 4722 survivor Y 2687 3438 1 1
2008 4729 survivor Y 3973 5891 1 1
2008 4730 survivor Y 3973 5891 1 1
2008 4912 survivor Y 6879 6880 2 2
2008 3432 survivor Y 347 2651 1 1
2008 4406 survivor Y 0 0 2 2
2008 4166 survivor Y 718 547 1 1
2008 4054 survivor Y 3279 6264 1 1
2008 4592 survivor Y 3954 586 1 1
2008 4870 survivor Y 3685 578 1 1
2008 4875 survivor Y 973 715 1 1
2008 4878 survivor Y 558 847 1 1
2008 4888 survivor Y 3488 4256 1 1
2008 4889 survivor Y 3488 4256 2 2
2008 4710 survivor Y 0 0 1 1
2008 3954 survivor Y 0 0 2 2
2008 4755 survivor Y 1292 150 2 2
2008 4898 survivor Y 4398 516 2 2
2008 4902 survivor Y 3276 716 1 1
2008 4906 survivor Y 305 3016 1 1
2008 4907 survivor Y 305 3016 2 2
2008 4289 immigrant Y 3332 2625 2 2
2008 4909 immigrant Y 0 0 2 2
2008 4955 survivor Y 3587 993 1 1
2008 993 survivor Y 0 0 1 1
2008 3587 survivor N 2624 2464 2 2
2008 778 survivor N 0 0 1 1
2008 1261 survivor N 0 0 2 2
2008 3505 survivor Y 6903 2453 1 1
2008 597 survivor Y 2531 778 1 1
2008 786 survivor N 0 0 2 2
2008 4400 survivor Y 786 3505 2 2
2008 4275 immigrant Y 3064 3191 2 2
2008 4910 immigrant Y 6812 3205 1 1
2008 4954 immigrant Y 3279 6264 2 2
2008 4911 immigrant Y 313 6912 2 2
2008 4399 immigrant Y 786 3505 2 2
2008 4707 immigrant Y 277 3267 2 2
2008 4916 immigrant Y 0 0 2 2
2008 4360 immigrant Y 1383 691 1 1
2008 4697 immigrant Y 3265 3609 2 2
2008 5190 immigrant Y 0 0 2 2
2008 5183 immigrant Y 0 0 2 2
2008 5182 immigrant Y 0 0 1 1
2008 4921 immigrant Y 0 0 1 1
2008 4920 immigrant Y 6905 4921 1 1
2008 5270 immigrant Y 6881 6882 2 2
2008 5195 immigrant Y 928 6916 2 2
2008 4700 immigrant N 3279 6264 1 1
2008 5269 immigrant Y 3587 993 2 2
2009 5300 nestling Y 4275 527 1 1
2009 5301 nestling Y 4275 527 2 2
2009 5302 nestling Y 4275 527 2 2
2009 5303 nestling Y 4275 527 2 2
2009 5310 nestling Y 3424 5488 1 1
2009 5311 nestling Y 3424 5488 1 1
2009 5297 nestling Y 4411 6194 1 1
2009 5298 nestling Y 4411 6194 1 1
2009 5331 nestling Y 4032 4187 2 2
2009 5332 nestling Y 4032 4187 2 2
2009 5333 nestling Y 4032 4187 1 1
2009 5334 nestling Y 4032 4187 2 2
2009 6834 nestling Y 4411 6194 1 1
2009 5312 nestling Y 3685 578 1 1
2009 5313 nestling Y 3685 578 2 2
2009 5314 nestling Y 3685 578 2 2
2009 5289 nestling Y 4048 716 1 1
2009 5290 nestling Y 4048 716 2 2
2009 5291 nestling Y 4398 516 1 1
2009 5292 nestling Y 4398 516 2 2
2009 5293 nestling Y 4398 516 2 2
2009 5321 nestling Y 1292 150 1 1
2009 5322 nestling Y 1292 150 1 1
2009 5323 nestling Y 1292 150 1 1
2009 5315 nestling Y 3991 4207 2 2
2009 5316 nestling Y 3991 4207 2 2
2009 5317 nestling Y 3991 4207 2 2
2009 5339 nestling Y 4030 3860 1 1
2009 5340 nestling Y 4030 3860 1 1
2009 5281 nestling Y 4912 3432 1 1
2009 5282 nestling N 4912 3432 2 2
2009 5283 nestling Y 4912 3432 1 1
2009 5286 nestling Y 4050 4711 2 2
2009 5287 nestling Y 4050 4711 1 1
2009 5288 nestling Y 4050 4711 2 2
2009 5335 nestling Y 4907 790 2 2
2009 5336 nestling Y 4907 790 2 2
2009 5318 nestling Y 5270 4716 2 2
2009 5319 nestling Y 5270 4716 2 2
2009 5320 nestling Y 5270 4716 2 2
2009 5284 nestling Y 3587 993 2 2
2009 5285 nestling Y 3587 993 1 1
2009 5337 nestling Y 984 922 2 2
2009 5338 nestling Y 984 922 2 2
2009 5294 nestling Y 965 3990 1 1
2009 5295 nestling Y 965 3990 2 2
2009 5296 nestling Y 965 3990 2 2
2009 5299 nestling Y 3738 6268 1 1
2009 5304 nestling Y 551 913 1 1
2009 5305 nestling Y 551 913 2 2
2009 5306 nestling Y 551 913 2 2
2009 5307 nestling Y 551 913 1 1
2009 5308 nestling Y 4236 3838 1 1
2009 5309 nestling Y 4236 3838 1 1
2009 6840 nestling Y 3738 6268 2 2
2009 5341 nestling Y 3751 3940 2 2
2009 5342 nestling Y 3751 3940 1 1
2009 5343 nestling Y 3751 3940 1 1
2009 5324 nestling Y 305 6267 1 1
2009 5467 nestling Y 589 4683 1 1
2009 5468 nestling Y 589 4683 1 1
2009 5328 nestling Y 5269 6266 2 2
2009 5329 nestling Y 5269 6266 2 2
2009 5330 nestling Y 5269 6266 1 1
2009 5344 nestling Y 6189 634 1 1
2009 5345 nestling Y 6189 634 2 2
2009 5346 nestling Y 6189 634 1 1
2009 5347 nestling Y 947 696 2 2
2009 5472 nestling Y 4426 4870 1 1
2009 5462 nestling Y 3488 4256 2 2
2009 5463 nestling Y 3488 4256 2 2
2009 5469 nestling Y 779 926 2 2
2009 5470 nestling Y 779 926 1 1
2009 5471 nestling Y 779 926 1 1
2009 5356 nestling Y 4367 4052 1 1
2009 5458 nestling Y 4367 4052 2 2
2009 5464 nestling Y 5280 886 2 2
2009 5465 nestling Y 5280 886 2 2
2009 5466 nestling Y 5280 886 1 1
2009 5473 nestling Y 4954 3438 1 1
2009 5474 nestling Y 4954 3438 2 2
2009 5475 nestling Y 4954 3438 1 1
2009 5476 nestling Y 4048 716 1 1
2009 5477 nestling Y 4048 716 2 2
2009 5478 nestling Y 4048 716 2 2
2009 5479 nestling Y 4048 716 1 1
2009 4422 survivor N 0 0 2 2
2009 4912 survivor Y 6879 6880 2 2
2009 3432 survivor Y 347 2651 1 1
2009 3630 survivor Y 277 3267 2 2
2009 3852 survivor Y 3500 2151 1 1
2009 4050 survivor Y 2687 788 2 2
2009 3643 survivor Y 1253 588 2 2
2009 4909 survivor Y 0 0 2 2
2009 4711 survivor Y 2531 778 1 1
2009 1179 survivor Y 3602 1353 1 1
2009 4928 survivor Y 4909 752 1 1
2009 4931 survivor Y 4050 4711 2 2
2009 3890 survivor Y 2083 715 2 2
2009 3829 survivor Y 305 3016 1 1
2009 4032 survivor Y 6887 6888 2 2
2009 551 survivor Y 3065 2191 2 2
2009 716 survivor Y 3276 3288 1 1
2009 578 survivor Y 2665 3295 1 1
2009 3809 survivor Y 6895 6896 1 1
2009 1153 survivor Y 2303 1471 2 2
2009 790 survivor Y 0 0 1 1
2009 4275 survivor Y 3064 3191 2 2
2009 1292 survivor Y 1438 2185 2 2
2009 3877 survivor Y 795 3206 2 2
2009 4031 survivor Y 0 0 2 2
2009 4035 survivor Y 277 3267 2 2
2009 3818 survivor Y 2687 788 2 2
2009 6267 survivor Y 2083 715 1 1
2009 634 survivor Y 2843 859 1 1
2009 922 survivor Y 2462 2429 1 1
2009 795 survivor Y 471 6908 2 2
2009 150 survivor Y 2193 487 1 1
2009 4262 survivor Y 878 516 1 1
2009 944 survivor Y 2665 3295 1 1
2009 913 survivor Y 3232 1999 1 1
2009 926 survivor Y 3065 2191 1 1
2009 6714 survivor Y 2607 2013 1 1
2009 6189 survivor Y 1443 2155 2 2
2009 715 survivor Y 6901 1265 1 1
2009 527 survivor Y 3076 213 1 1
2009 971 survivor Y 2654 3412 2 2
2009 547 survivor Y 161 3505 1 1
2009 3838 survivor Y 3424 2788 1 1
2009 973 survivor Y 296 5268 2 2
2009 3738 survivor N 0 0 2 2
2009 4166 survivor Y 718 547 1 1
2009 4052 survivor Y 2687 788 1 1
2009 4043 survivor Y 779 2228 1 1
2009 6266 survivor Y 3427 3506 1 1
2009 4607 survivor Y 566 3879 2 2
2009 4582 survivor Y 4031 529 1 1
2009 4426 survivor Y 305 3016 2 2
2009 4414 survivor Y 3973 5891 1 1
2009 4600 survivor Y 4642 3870 1 1
2009 4664 survivor Y 2687 3438 2 2
2009 4683 survivor Y 3150 916 1 1
2009 4681 survivor Y 779 2228 1 1
2009 4666 survivor Y 551 913 2 2
2009 4400 survivor Y 786 3505 2 2
2009 4630 survivor Y 795 3206 2 2
2009 4672 survivor Y 3862 975 1 1
2009 4674 survivor Y 3862 975 2 2
2009 4433 survivor Y 6879 6880 2 2
2009 4048 survivor Y 3811 752 2 2
2009 6268 survivor Y 2640 594 1 1
2009 5488 survivor Y 551 913 1 1
2009 4207 survivor Y 296 5268 1 1
2009 4187 survivor Y 3065 2191 1 1
2009 4014 survivor Y 2492 312 1 1
2009 4013 survivor Y 2492 312 1 1
2009 3765 survivor Y 3026 3190 2 2
2009 4398 survivor Y 313 6912 2 2
2009 947 survivor Y 3502 2738 2 2
2009 4954 survivor Y 3279 6264 2 2
2009 4710 survivor Y 0 0 1 1
2009 5268 survivor Y 2186 1892 1 1
2009 3438 survivor Y 133 2788 1 1
2009 305 survivor Y 2607 352 2 2
2009 3424 survivor Y 2688 1998 2 2
2009 3488 survivor Y 2654 2738 2 2
2009 3751 survivor Y 3400 2176 2 2
2009 5280 survivor Y 2542 2850 2 2
2009 779 survivor Y 0 0 2 2
2009 975 survivor Y 2607 2013 1 1
2009 965 survivor Y 779 3680 2 2
2009 984 survivor Y 3544 3681 2 2
2009 3685 survivor Y 2570 113 2 2
2009 4598 survivor Y 4035 3219 2 2
2009 4434 survivor Y 558 847 2 2
2009 4460 survivor Y 6189 3636 1 1
2009 4441 survivor Y 725 515 2 2
2009 4440 survivor Y 725 515 1 1
2009 4411 survivor Y 3065 2228 2 2
2009 4716 survivor Y 4912 3432 1 1
2009 4911 survivor Y 313 6912 2 2
2009 4236 survivor Y 4031 529 2 2
2009 4870 survivor Y 3685 578 1 1
2009 4730 survivor Y 3973 5891 1 1
2009 4755 survivor Y 1292 150 2 2
2009 4722 survivor Y 2687 3438 1 1
2009 4718 survivor Y 3811 752 1 1
2009 886 survivor Y 3332 2625 1 1
2009 4888 survivor Y 3488 4256 1 1
2009 4907 survivor Y 305 3016 2 2
2009 946 survivor Y 3502 2738 2 2
2009 4367 survivor Y 3948 527 2 2
2009 4256 survivor Y 3630 526 1 1
2009 4253 survivor Y 2654 634 1 1
2009 4254 survivor Y 2654 634 2 2
2009 847 survivor N 2843 859 1 1
2009 558 survivor Y 1244 128 2 2
2009 6194 survivor Y 3065 2191 1 1
2009 4022 survivor Y 2607 2013 2 2
2009 516 survivor Y 3021 1689 1 1
2009 3940 survivor Y 3076 128 1 1
2009 3990 survivor Y 3448 1998 1 1
2009 3991 survivor Y 3448 1998 2 2
2009 3980 survivor Y 3150 1100 1 1
2009 3973 survivor Y 6883 6884 2 2
2009 5891 survivor Y 2688 1998 1 1
2009 729 survivor Y 1443 2155 1 1
2009 759 survivor Y 789 790 1 1
2009 589 survivor Y 6889 6890 2 2
2009 3235 survivor Y 2065 2155 2 2
2009 5489 survivor Y 2704 2672 1 1
2009 4030 survivor Y 0 0 2 2
2009 3860 survivor Y 3235 3262 1 1
2009 4707 survivor Y 277 3267 2 2
2009 993 survivor Y 0 0 1 1
2009 3587 survivor N 2624 2464 2 2
2009 4955 survivor Y 3587 993 1 1
2009 4360 survivor Y 1383 691 1 1
2009 4697 survivor Y 3265 3609 2 2
2009 597 survivor Y 2531 778 1 1
2009 1261 survivor N 0 0 2 2
2009 5190 survivor Y 0 0 2 2
2009 5183 survivor Y 0 0 2 2
2009 5182 survivor Y 0 0 1 1
2009 4921 survivor Y 0 0 1 1
2009 4920 survivor Y 6905 4921 1 1
2009 5270 survivor Y 6881 6882 2 2
2009 4938 survivor Y 3973 5891 1 1
2009 4939 survivor Y 3973 5891 1 1
2009 4935 survivor Y 984 922 1 1
2009 4936 survivor Y 984 922 1 1
2009 4942 survivor Y 3765 729 2 2
2009 4969 survivor Y 3827 6267 2 2
2009 4953 survivor Y 3276 3288 1 1
2009 4974 survivor Y 4030 3860 2 2
2009 4976 survivor Y 1292 150 2 2
2009 4977 survivor Y 1292 150 1 1
2009 4949 survivor Y 1261 597 2 2
2009 4981 survivor Y 1153 3809 1 1
2009 4995 survivor Y 4236 4401 2 2
2009 5006 survivor Y 4047 4413 2 2
2009 3505 survivor Y 6903 2453 1 1
2009 5022 survivor Y 3738 6268 1 1
2009 5026 survivor Y 4433 4013 1 1
2009 5027 survivor Y 4433 4013 2 2
2009 5195 survivor Y 928 6916 2 2
2009 5030 survivor Y 5195 4262 2 2
2009 5031 survivor Y 5195 4262 1 1
2009 5035 survivor Y 558 847 1 1
2009 5036 survivor Y 558 847 2 2
2009 5045 survivor Y 4032 4187 1 1
2009 5160 survivor Y 4422 4224 1 1
2009 5161 survivor Y 4422 4224 1 1
2009 5053 survivor Y 5183 5182 2 2
2009 5054 survivor Y 5183 5182 1 1
2009 5048 survivor Y 4954 3838 1 1
2009 5049 survivor Y 4954 3838 2 2
2009 5162 survivor Y 4707 547 2 2
2009 5163 survivor Y 4707 547 2 2
2009 5165 survivor Y 3877 4014 1 1
2009 4618 survivor Y 3765 729 1 1
2009 3150 survivor Y 1920 2371 2 2
2009 5172 survivor Y 3991 4013 1 1
2009 5173 survivor Y 3991 4013 2 2
2009 5176 survivor Y 3890 3829 2 2
2009 5177 survivor Y 3890 3829 1 1
2009 5181 survivor Y 779 926 2 2
2009 4049 survivor Y 3265 3609 2 2
2009 5269 survivor Y 3587 993 2 2
2009 5209 survivor Y 5280 886 1 1
2009 5210 survivor Y 5280 886 1 1
2009 5212 survivor Y 5280 886 2 2
2009 5219 survivor Y 296 5268 2 2
2009 5221 survivor Y 296 5268 2 2
2009 5229 survivor Y 4406 6194 1 1
2009 5244 survivor Y 551 913 2 2
2009 5246 survivor Y 4275 527 2 2
2009 5250 survivor Y 4398 516 1 1
2009 4669 survivor Y 551 913 2 2
2009 4054 survivor Y 3279 6264 1 1
2009 6265 immigrant Y 3181 3177 1 1
2009 696 immigrant Y 1379 2951 1 1
2009 4913 immigrant Y 3265 3609 1 1
2009 5271 immigrant Y 0 0 2 2
2009 5267 immigrant Y 0 0 2 2
2009 5266 immigrant N 0 0 2 2
2009 6792 immigrant N 0 0 2 2
2009 4503 immigrant N 3735 619 2 2
2009 4914 immigrant Y 3279 6264 1 1
2009 4699 immigrant Y 3279 6264 1 1
2009 5044 immigrant Y 3279 6264 1 1
2010 5531 nestling Y 4236 3838 2 2
2010 5532 nestling Y 4236 3438 2 2
2010 5533 nestling Y 4236 3438 1 1
2010 5546 nestling Y 984 922 1 1
2010 5547 nestling Y 984 922 2 2
2010 5548 nestling Y 984 922 2 2
2010 5549 nestling Y 984 922 2 2
2010 5512 nestling Y 3587 993 2 2
2010 5513 nestling Y 3587 993 1 1
2010 5514 nestling Y 3587 993 2 2
2010 5515 nestling Y 3587 993 2 2
2010 5545 nestling Y 4426 4870 2 2
2010 5592 nestling Y 4411 6194 1 1
2010 5593 nestling Y 4411 6194 1 1
2010 5594 nestling Y 4411 6194 2 2
2010 5595 nestling Y 4411 6194 2 2
2010 5630 nestling Y 4674 3860 1 1
2010 5631 nestling Y 4674 3860 2 2
2010 5632 nestling Y 4674 3860 2 2
2010 5523 nestling Y 4035 759 2 2
2010 5524 nestling Y 4035 759 2 2
2010 5525 nestling Y 4035 759 2 2
2010 5526 nestling Y 4035 759 2 2
2010 5596 nestling Y 3424 3438 1 1
2010 5597 nestling Y 3424 5488 2 2
2010 5598 nestling Y 3424 5488 1 1
2010 5599 nestling Y 3424 5488 2 2
2010 5600 nestling Y 4949 4054 2 2
2010 5601 nestling Y 4949 4054 1 1
2010 5602 nestling Y 4949 4054 2 2
2010 5504 nestling Y 4050 4711 1 1
2010 5505 nestling Y 4050 4711 2 2
2010 5506 nestling Y 4050 4711 1 1
2010 5507 nestling Y 4050 4711 2 2
2010 5578 nestling Y 4400 4600 2 2
2010 5579 nestling Y 4400 4600 2 2
2010 5580 nestling Y 4400 4600 2 2
2010 5581 nestling Y 4400 4600 2 2
2010 5542 nestling Y 551 913 1 1
2010 5543 nestling Y 551 913 2 2
2010 5544 nestling Y 551 913 2 2
2010 5647 nestling Y 5027 527 2 2
2010 5648 nestling Y 5027 527 2 2
2010 5649 nestling Y 5027 527 1 1
2010 5650 nestling Y 5027 527 2 2
2010 5627 nestling Y 4755 847 2 2
2010 5628 nestling Y 4755 847 1 1
2010 5586 nestling Y 3235 975 2 2
2010 5587 nestling Y 3235 975 2 2
2010 5575 nestling Y 4907 790 1 1
2010 5576 nestling Y 4907 790 2 2
2010 5577 nestling Y 4907 790 1 1
2010 5582 nestling Y 3751 3940 2 2
2010 5583 nestling Y 3751 3940 2 2
2010 5584 nestling Y 3751 3940 2 2
2010 5585 nestling Y 3751 3940 2 2
2010 5626 nestling Y 4503 3980 1 1
2010 5588 nestling Y 6189 634 1 1
2010 5589 nestling Y 6189 634 2 2
2010 5590 nestling Y 6189 634 1 1
2010 5591 nestling Y 6189 634 1 1
2010 5622 nestling Y 4433 4262 2 2
2010 5623 nestling Y 4433 4262 1 1
2010 5492 nestling Y 3973 5891 2 2
2010 5493 nestling Y 3973 5891 2 2
2010 5603 nestling Y 4666 4414 2 2
2010 5604 nestling Y 4666 4414 1 1
2010 5605 nestling Y 4666 4414 1 1
2010 5496 nestling Y 4598 516 1 1
2010 5500 nestling Y 3488 4256 1 1
2010 5501 nestling Y 3488 4256 2 2
2010 5502 nestling Y 3488 4256 2 2
2010 5503 nestling Y 3488 4256 1 1
2010 5508 nestling Y 5183 5182 1 1
2010 5509 nestling Y 5183 5182 1 1
2010 5510 nestling Y 5183 5182 1 1
2010 5511 nestling Y 5183 5182 1 1
2010 5617 nestling Y 4664 716 2 2
2010 5618 nestling Y 4664 716 1 1
2010 5613 nestling Y 3765 729 1 1
2010 5614 nestling Y 3765 729 1 1
2010 5615 nestling Y 3765 729 2 2
2010 5616 nestling Y 3765 729 1 1
2010 5643 nestling Y 4607 4187 1 1
2010 5644 nestling Y 4607 4187 1 1
2010 5611 nestling Y 1292 150 2 2
2010 5612 nestling Y 1292 150 1 1
2010 5550 nestling Y 3738 6268 2 2
2010 5551 nestling Y 3738 6268 2 2
2010 5552 nestling Y 3738 6268 1 1
2010 5606 nestling Y 5483 4618 1 1
2010 5607 nestling Y 5483 4618 1 1
2010 5608 nestling Y 5483 4618 2 2
2010 5609 nestling Y 5483 4618 2 2
2010 5610 nestling Y 965 3990 1 1
2010 5819 nestling Y 305 6267 1 1
2010 6723 nestling N 305 6267 0 1
2010 5619 nestling Y 4707 4166 1 1
2010 5620 nestling Y 4707 4166 1 1
2010 5621 nestling Y 4707 547 2 2
2010 5624 nestling Y 4031 4013 1 1
2010 5625 nestling Y 4031 4013 1 1
2010 5637 nestling Y 5280 886 1 1
2010 5638 nestling Y 5280 886 2 2
2010 5639 nestling Y 5280 886 2 2
2010 5640 nestling Y 5280 886 2 2
2010 5645 nestling Y 5814 4920 2 2
2010 5646 nestling Y 5814 4920 2 2
2010 5794 nestling Y 5006 4920 2 2
2010 5795 nestling Y 5006 4920 2 2
2010 5796 nestling Y 5006 4920 2 2
2010 5658 nestling Y 971 5489 1 1
2010 5659 nestling Y 971 5489 1 1
2010 5672 nestling Y 4049 5057 1 1
2010 5673 nestling Y 4049 5057 2 2
2010 5669 nestling Y 3991 4207 1 1
2010 5670 nestling Y 3991 4207 1 1
2010 5671 nestling Y 3991 4207 1 1
2010 5663 nestling Y 4912 4928 2 2
2010 5664 nestling Y 4912 4928 1 1
2010 5674 nestling Y 3685 5026 1 1
2010 5775 nestling Y 3685 5026 2 2
2010 5776 nestling Y 3685 5026 2 2
2010 5777 nestling Y 3685 5026 1 1
2010 5778 nestling Y 3685 5026 1 1
2010 5666 nestling Y 779 527 2 2
2010 5667 nestling N 779 5229 2 2
2010 5668 nestling Y 779 527 1 1
2010 5782 nestling Y 4426 4870 2 2
2010 5783 nestling Y 4426 4870 2 2
2010 5784 nestling Y 4426 4870 2 2
2010 5785 nestling Y 4426 4870 1 1
2010 5789 nestling Y 551 913 2 2
2010 5790 nestling N 551 913 1 1
2010 5791 nestling Y 551 913 2 2
2010 5792 nestling Y 551 913 2 2
2010 5793 nestling Y 3738 6268 2 2
2010 5779 nestling Y 4598 516 2 2
2010 5780 nestling Y 4598 516 2 2
2010 5781 nestling Y 4598 516 1 1
2010 5800 nestling Y 4911 4582 2 2
2010 5801 nestling Y 4911 4582 2 2
2010 5802 nestling Y 3630 4888 2 2
2010 5803 nestling Y 3630 4888 2 2
2010 5804 nestling Y 3630 4888 2 2
2010 5805 nestling Y 1292 150 1 1
2010 5806 nestling Y 1292 150 2 2
2010 5807 nestling Y 1292 150 2 2
2010 4367 survivor Y 3948 527 2 2
2010 4052 survivor Y 2687 788 1 1
2010 1179 survivor Y 3602 1353 1 1
2010 3685 survivor Y 2570 113 2 2
2010 3877 survivor Y 795 3206 2 2
2010 4014 survivor Y 2492 312 1 1
2010 527 survivor Y 3076 213 1 1
2010 3424 survivor Y 2688 1998 2 2
2010 3488 survivor Y 2654 2738 2 2
2010 4911 survivor Y 313 6912 2 2
2010 5488 survivor Y 551 913 1 1
2010 4256 survivor Y 3630 526 1 1
2010 5311 survivor Y 3424 5488 1 1
2010 4411 survivor Y 3065 2228 2 2
2010 4035 survivor Y 277 3267 2 2
2010 6194 survivor Y 3065 2191 1 1
2010 4187 survivor Y 3065 2191 1 1
2010 759 survivor Y 789 790 1 1
2010 5297 survivor Y 4411 6194 1 1
2010 5331 survivor Y 4032 4187 2 2
2010 5332 survivor Y 4032 4187 2 2
2010 3587 survivor N 2624 2464 2 2
2010 3738 survivor N 0 0 2 2
2010 847 survivor N 2843 859 1 1
2010 3751 survivor Y 3400 2176 2 2
2010 3765 survivor Y 3026 3190 2 2
2010 886 survivor Y 3332 2625 1 1
2010 5280 survivor Y 2542 2850 2 2
2010 634 survivor Y 2843 859 1 1
2010 6265 survivor Y 3181 3177 1 1
2010 4433 survivor Y 6879 6880 2 2
2010 4013 survivor Y 2492 312 1 1
2010 947 survivor Y 3502 2738 2 2
2010 4050 survivor Y 2687 788 2 2
2010 4711 survivor Y 2531 778 1 1
2010 5313 survivor Y 3685 578 2 2
2010 5314 survivor Y 3685 578 2 2
2010 716 survivor Y 3276 3288 1 1
2010 3438 survivor Y 133 2788 1 1
2010 5270 survivor Y 6881 6882 2 2
2010 993 survivor Y 0 0 1 1
2010 790 survivor Y 0 0 1 1
2010 4722 survivor Y 2687 3438 1 1
2010 4236 survivor Y 4031 529 2 2
2010 3838 survivor Y 3424 2788 1 1
2010 4049 survivor Y 3265 3609 2 2
2010 3630 survivor Y 277 3267 2 2
2010 3940 survivor Y 3076 128 1 1
2010 3980 survivor Y 3150 1100 1 1
2010 5210 survivor Y 5280 886 1 1
2010 5035 survivor Y 558 847 1 1
2010 922 survivor Y 2462 2429 1 1
2010 984 survivor Y 3544 3681 2 2
2010 4936 survivor Y 984 922 1 1
2010 975 survivor Y 2607 2013 1 1
2010 3235 survivor Y 2065 2155 2 2
2010 4672 survivor Y 3862 975 1 1
2010 4674 survivor Y 3862 975 2 2
2010 729 survivor Y 1443 2155 1 1
2010 4618 survivor Y 3765 729 1 1
2010 3860 survivor Y 3235 3262 1 1
2010 4974 survivor Y 4030 3860 2 2
2010 4422 survivor N 0 0 2 2
2010 4460 survivor Y 6189 3636 1 1
2010 5161 survivor Y 4422 4224 1 1
2010 946 survivor Y 3502 2738 2 2
2010 6189 survivor Y 1443 2155 2 2
2010 4253 survivor Y 2654 634 1 1
2010 6714 survivor Y 2607 2013 1 1
2010 4022 survivor Y 2607 2013 2 2
2010 6268 survivor Y 2640 594 1 1
2010 5022 survivor Y 3738 6268 1 1
2010 5246 survivor Y 4275 527 2 2
2010 779 survivor Y 0 0 2 2
2010 4681 survivor Y 779 2228 1 1
2010 150 survivor Y 2193 487 1 1
2010 1292 survivor Y 1438 2185 2 2
2010 4755 survivor Y 1292 150 2 2
2010 4977 survivor Y 1292 150 1 1
2010 5229 survivor Y 4406 6194 1 1
2010 5045 survivor Y 4032 4187 1 1
2010 5489 survivor Y 2704 2672 1 1
2010 971 survivor Y 2654 3412 2 2
2010 4870 survivor Y 3685 578 1 1
2010 4981 survivor Y 1153 3809 1 1
2010 913 survivor Y 3232 1999 1 1
2010 551 survivor Y 3065 2191 2 2
2010 5266 survivor N 0 0 2 2
2010 5165 survivor Y 3877 4014 1 1
2010 4664 survivor Y 2687 3438 2 2
2010 4912 survivor Y 6879 6880 2 2
2010 5268 survivor Y 2186 1892 1 1
2010 4909 survivor Y 0 0 2 2
2010 5026 survivor Y 4433 4013 1 1
2010 4666 survivor Y 551 913 2 2
2010 4207 survivor Y 296 5268 1 1
2010 3991 survivor Y 3448 1998 2 2
2010 4607 survivor Y 566 3879 2 2
2010 5173 survivor Y 3991 4013 2 2
2010 3990 survivor Y 3448 1998 1 1
2010 965 survivor Y 779 3680 2 2
2010 973 survivor Y 296 5268 2 2
2010 4031 survivor Y 0 0 2 2
2010 4582 survivor Y 4031 529 1 1
2010 6267 survivor Y 2083 715 1 1
2010 305 survivor Y 2607 352 2 2
2010 4426 survivor Y 305 3016 2 2
2010 5176 survivor Y 3890 3829 2 2
2010 5177 survivor Y 3890 3829 1 1
2010 4166 survivor Y 718 547 1 1
2010 4707 survivor Y 277 3267 2 2
2010 5891 survivor Y 2688 1998 1 1
2010 3973 survivor Y 6883 6884 2 2
2010 4414 survivor Y 3973 5891 1 1
2010 4730 survivor Y 3973 5891 1 1
2010 4598 survivor Y 4035 3219 2 2
2010 4938 survivor Y 3973 5891 1 1
2010 4939 survivor Y 3973 5891 1 1
2010 516 survivor Y 3021 1689 1 1
2010 5250 survivor Y 4398 516 1 1
2010 4262 survivor Y 878 516 1 1
2010 5031 survivor Y 5195 4262 1 1
2010 5182 survivor Y 0 0 1 1
2010 5183 survivor Y 0 0 2 2
2010 5006 survivor Y 4047 4413 2 2
2010 5054 survivor Y 5183 5182 1 1
2010 4920 survivor Y 6905 4921 1 1
