Indiv	NatalYear	CoreNestling	ImmCohort	InclBr
1713-49537	2012	N	NA	N
1713-49538	2012	N	NA	N
1713-49539	2012	N	NA	N
1713-49561	2013	N	NA	N
1713-49562	2013	N	NA	N
1713-49563	2013	N	NA	N
1713-49753	2013	Y	NA	N
1713-49754	2013	Y	NA	N
1713-49755	2013	Y	NA	N
1713-49756	2013	Y	NA	N
1713-49757	2013	Y	NA	N
1713-49758	2013	Y	NA	N
1713-49822	2013	N	NA	N
1713-49823	2013	N	NA	N
1713-49885	2013	N	NA	N
1713-49886	2013	N	NA	N
1713-89664	2014	N	NA	N
1713-89665	2014	N	NA	N
1713-89666	2014	N	NA	N
9999-00016	2009	N	NA	N
9999-00017	2009	N	NA	N
9999-00026	2012	N	NA	N
1713-49118	NA	N	NA	N
1713-49115	2011	N	NA	N
1713-49116	2011	N	NA	N
1713-49559	2013	N	NA	N
1713-49560	2013	N	NA	N
1713-49869	2013	N	NA	N
1713-49870	2013	N	NA	N
1713-49871	2013	N	NA	N
9999-00028	2013	N	NA	N
1383-27285	NA	N	NA	N
1433-93200	NA	N	NA	N
1053-14463	NA	N	NA	N
1053-56610	NA	N	NA	N
1453-38978	1990	Y	NA	N
1453-38979	1990	Y	NA	N
1453-38980	1990	Y	NA	N
1043-80106	NA	N	NA	N
1043-80108	NA	N	NA	Y
1053-56757	1990	Y	NA	N
1053-56758	1990	Y	NA	N
1433-93034	NA	N	NA	N
1453-39031	1991	Y	NA	N
1453-39032	1991	Y	NA	N
1433-93100	NA	N	NA	N
1453-57437	NA	N	1991	Y
1433-92935	NA	N	NA	N
1043-80174	NA	N	NA	Y
1453-38999	NA	N	NA	Y
1453-63503	1993	Y	NA	N
1453-63504	1993	Y	NA	N
1453-63505	1993	Y	NA	N
1453-63506	1993	Y	NA	N
1453-78036	NA	N	1992	Y
1453-78100	NA	N	NA	Y
1453-78364	1996	Y	NA	Y
1453-78365	1996	Y	NA	N
1453-78365.1	1996	Y	NA	N
1513-02076	NA	N	1995	Y
1173-04970	1998	N	NA	N
1453-72708	1994	Y	NA	N
1453-72709	1994	Y	NA	N
1453-72710	1994	Y	NA	N
1453-72799	1994	Y	NA	N
1453-72800	1994	Y	NA	N
1043-80177	NA	N	NA	N
1053-56711	NA	N	NA	N
1453-38964	1990	Y	NA	N
1453-38965	1990	Y	NA	N
1453-38966	1990	Y	NA	N
1453-39066	1991	Y	NA	N
1453-39067	1991	Y	NA	N
1453-39068	1991	Y	NA	N
1453-39069	1991	Y	NA	N
1043-80272	NA	N	NA	N
1043-80277	NA	N	NA	N
1053-14441	NA	N	NA	N
1053-14449	NA	N	NA	Y
1053-14477	NA	N	NA	Y
1453-38921	NA	N	NA	Y
1053-14405	NA	N	NA	Y
1453-38974	1990	N	NA	N
1453-38975	1990	N	NA	N
1453-63624	1993	N	NA	N
1453-63625	1993	N	NA	N
1453-63626	1993	N	NA	Y
1453-63627	1993	N	NA	N
1053-56730	NA	N	NA	Y
1433-58336	NA	N	NA	Y
1453-63598	1993	Y	NA	N
1453-63599	1993	Y	NA	N
1453-63600	1993	Y	NA	N
1453-78037	1994	Y	NA	Y
1043-80125	NA	N	NA	Y
1453-39051	1991	Y	NA	N
1063-43133	NA	N	2000	N
1063-43200	NA	N	2001	Y
1163-68267	NA	N	1996	Y
1173-04992	NA	N	1998	N
1433-87654	NA	N	NA	N
1453-63690	1993	N	NA	N
1453-78064	NA	N	NA	N
1453-78101	NA	N	1993	Y
UM7_k2WCIT	NA	N	1992	Y
1453-78105	NA	N	1992	Y
UM17_BBMdad	NA	N	1992	N
1453-78115	NA	N	1993	Y
1513-50288	NA	N	1999	N
1513-50373	NA	N	1999	Y
1513-50797	NA	N	NA	N
1573-66573	NA	N	2000	Y
1573-66577	NA	N	NA	N
1573-66578	NA	N	NA	N
1573-66597	NA	N	NA	N
1573-66655	NA	N	NA	N
1603-51051	NA	N	2007	N
1603-51621	2008	N	NA	N
1603-51622	2008	N	NA	N
1603-17294	NA	N	2004	N
1603-16634	2005	N	NA	N
1603-16636	NA	N	NA	N
1603-17234	NA	N	2004	N
1603-17296	NA	N	2004	N
1713-13944	NA	N	NA	N
1713-13686	2010	N	NA	N
1713-13687	2010	N	NA	N
1713-13688	2010	N	NA	N
1603-17297	NA	N	NA	N
1603-17433	NA	N	NA	N
1713-13338	2009	N	NA	N
1713-13339	2009	N	NA	N
1713-13655	2010	N	NA	N
1713-13958	2011	N	NA	N
1713-13959	2011	N	NA	N
1713-13960	2011	N	NA	N
1713-13961	2011	N	NA	N
-nnq6461	2010	N	NA	N
-nnq6462	2010	N	NA	N
1603-17431	2006	N	NA	N
1603-17432	NA	N	NA	N
1603-17434	NA	N	2002	N
1603-17435	NA	N	NA	N
1603-17436	NA	N	NA	N
1603-17441	NA	N	NA	N
1603-17445	2006	N	NA	N
1603-17446	NA	N	NA	N
1603-17456	2006	N	NA	N
UF9_AAQmom	NA	N	2004	N
1603-51151	NA	N	NA	N
1603-51156	2007	N	NA	N
1603-51729	NA	N	NA	N
UF2_k2	NA	N	2003	N
1603-51816	NA	N	2005	N
1713-13328	NA	N	2009	N
1713-49310	2011	N	NA	N
1713-49311	2011	N	NA	N
PC-PK	NA	N	2005	N
1603-51535	2008	N	NA	N
1603-51536	2008	N	NA	N
1603-51537	2008	N	NA	N
1603-51538	2008	N	NA	N
1603-51821	NA	N	2004	N
GRVRm	NA	N	NA	N
1603-51554	2008	N	NA	N
1603-51556	2008	N	NA	N
1603-51557	2008	N	NA	N
1603-51820	NA	N	NA	N
UM18_GNBdad	NA	N	2007	N
1713-13330	NA	N	NA	N
UF14_WQYmom	NA	N	2010	N
1713-49705	NA	N	2011	N
WISBm	NA	N	NA	N
1603-51542	2008	N	NA	N
1603-51543	2008	N	NA	N
1603-51544	2008	N	NA	N
1603-51545	2008	N	NA	N
1043-80102	NA	N	NA	N
1043-80110	NA	N	NA	N
1043-80122	NA	N	NA	N
1043-90505	NA	N	NA	Y
1053-14450	NA	N	NA	Y
1053-56511	NA	N	NA	N
1053-56799	1990	Y	NA	N
1053-56800	1990	Y	NA	N
1063-43115	NA	N	NA	Y
1063-43191	NA	N	1996	Y
1433-92937	NA	N	NA	N
1433-93038	NA	N	NA	Y
1453-38936	1990	Y	NA	N
1453-38962	NA	N	NA	Y
1453-38982	1990	Y	NA	N
1453-38983	1990	Y	NA	N
1453-39037	1991	Y	NA	N
1453-39040	1991	Y	NA	Y
1453-39071	1991	Y	NA	N
1453-63680	1993	Y	NA	N
1453-63681	1993	Y	NA	N
1453-63688	1993	N	NA	Y
1453-72761	1994	Y	NA	N
1453-72762	1994	Y	NA	N
1453-78142	NA	N	NA	Y
1453-78255	NA	N	NA	Y
1453-78396	1996	Y	NA	N
1513-02073	NA	N	NA	Y
1513-02090	NA	N	NA	Y
1513-50611	1999	N	NA	N
1513-50612	1999	N	NA	N
1513-50613	1999	N	NA	N
1513-50870	2000	N	NA	N
1513-50871	2000	N	NA	N
1513-50872	2000	N	NA	N
1573-65010	2003	N	NA	N
1573-65045	2004	N	NA	N
1573-65046	2004	N	NA	N
1573-65047	2004	N	NA	N
1573-66579	NA	N	NA	N
1573-66593	NA	N	NA	N
1573-66610	2004	N	NA	N
1573-66611	2004	N	NA	N
1573-66612	2004	N	NA	N
1573-66613	2004	N	NA	N
1573-66666	2005	N	NA	N
1573-97952	NA	N	NA	N
1603-16515	2005	N	NA	N
1603-16516	2005	N	NA	N
1603-16517	2005	N	NA	N
1603-16573	NA	N	NA	N
1603-17235	NA	N	NA	N
1603-17237	2006	Y	NA	N
1603-17238	2006	Y	NA	N
1603-17239	2006	Y	NA	N
1603-17253	2006	Y	NA	N
1603-17254	2006	Y	NA	N
1603-17440	NA	N	NA	N
1603-17443	2006	N	NA	N
1603-17449	2006	N	NA	N
1603-17450	NA	N	NA	N
1603-17451	NA	N	NA	N
1603-51162	NA	N	NA	N
1603-51163	NA	N	NA	N
1603-51315	NA	N	NA	N
1603-51728	NA	N	NA	N
1603-51739	NA	N	NA	N
1603-51751	NA	N	NA	N
1603-51779	2008	N	NA	N
1603-51780	2008	N	NA	N
1603-51781	2008	N	NA	N
1603-51782	2008	N	NA	N
1603-51795	2008	Y	NA	N
1603-51796	2008	Y	NA	N
1603-51797	2008	Y	NA	N
1603-51808	NA	N	NA	N
1603-51809	NA	N	NA	N
1603-51813	NA	N	NA	N
1603-51823	NA	N	NA	N
1713-13302	2009	N	NA	N
1713-13303	2009	N	NA	N
1713-13304	2009	N	NA	N
1713-13345	2010	N	NA	N
1713-13346	2010	N	NA	N
1713-13347	2010	N	NA	N
1713-13364	2010	N	NA	N
1713-13365	2010	N	NA	N
1713-13366	2010	N	NA	N
1713-13367	2010	N	NA	N
1713-13368	2010	N	NA	N
1713-13369	2010	N	NA	N
1713-13370	2010	N	NA	N
1713-13382	2010	N	NA	N
1713-13383	2010	N	NA	N
1713-13384	2010	N	NA	N
1713-13385	2010	N	NA	N
1713-13955	2011	N	NA	N
1713-13956	2011	N	NA	N
1713-13957	2011	N	NA	N
1713-13981	2011	N	NA	N
1713-13982	2011	N	NA	N
1713-13983	2011	N	NA	N
1713-49230	2011	N	NA	N
1713-49231	2011	N	NA	N
1713-49232	2011	N	NA	N
1713-49233	2011	Y	NA	N
1713-49234	2011	Y	NA	N
1713-49235	2011	Y	NA	N
1713-49252	2011	N	NA	N
1713-49253	2011	N	NA	N
1713-49254	2011	N	NA	N
UM4_LNYdad	NA	N	NA	N
1713-49329	2006	N	NA	N
1713-49349	2012	N	NA	N
1713-49350	2012	N	NA	N
1713-49351	2012	N	NA	N
1713-49742	2013	Y	NA	N
1713-49743	2013	Y	NA	N
1713-49781	2013	N	NA	N
1713-49782	2013	N	NA	N
1713-89689	2014	N	NA	N
1713-89690	2014	N	NA	N
1713-89691	2014	N	NA	N
1713-89692	2014	N	NA	N
1713-89693	2014	N	NA	N
1713-89703	2014	N	NA	N
1713-89704	2014	N	NA	N
1713-89705	2014	N	NA	N
1713-89706	2014	N	NA	N
1713-89734	2014	N	NA	N
1713-89735	2014	N	NA	N
1713-89736	2014	N	NA	N
1713-89737	2014	N	NA	N
GRVRf	NA	N	NA	Y
MIDGm	NA	N	NA	N
6584	NA	N	NA	N
1013-63394	1992	Y	NA	N
1013-63395	1992	Y	NA	N
1013-63396	1992	Y	NA	N
1053-56518	NA	N	NA	N
1053-56519	NA	N	NA	Y
1053-56632	NA	N	NA	Y
1063-42813	2002	N	NA	N
1063-42814	2002	N	NA	N
1063-42883	2002	Y	NA	N
1063-42884	2002	Y	NA	N
1063-42885	2002	Y	NA	N
1063-43014	2002	N	NA	N
1063-43015	2002	N	NA	N
1063-43016	2002	N	NA	N
1063-43017	2002	N	NA	N
1063-43030	2002	N	NA	N
1063-43031	2002	N	NA	N
1063-43032	2002	N	NA	N
1063-43041	2002	N	NA	N
1063-43042	2002	N	NA	N
1063-43043	2002	N	NA	N
1063-43044	2002	N	NA	N
1063-43147	2002	N	NA	N
1063-43148	2002	N	NA	N
1063-43149	2002	N	NA	N
1063-43150	2002	N	NA	N
1063-43473	2003	N	NA	N
1063-43474	2003	N	NA	N
1063-43475	2003	N	NA	N
1063-43476	2003	N	NA	N
1063-43477	2003	N	NA	N
1063-43478	2003	N	NA	N
1063-43546	2003	Y	NA	N
1063-43547	2003	Y	NA	N
1063-48679	2001	N	NA	N
1063-48680	2001	N	NA	N
1423-42825	NA	N	NA	N
1433-58387	1992	Y	NA	N
1433-58388	1992	Y	NA	N
1433-58389	1992	Y	NA	N
1433-58390	1992	Y	NA	N
1433-58393	1992	N	NA	Y
1433-58394	1992	N	NA	N
1453-39047	1991	Y	NA	N
1453-39048	1991	Y	NA	N
1453-39049	1991	Y	NA	N
1453-39050	1991	Y	NA	N
1453-39063	1991	Y	NA	N
1453-39064	1991	Y	NA	N
1453-39065	1991	Y	NA	Y
1453-39077	1991	Y	NA	N
1453-57458	1993	N	NA	N
1453-57459	1993	N	NA	Y
1453-63618	1993	N	NA	Y
1453-63619	1993	N	NA	N
1453-72784	1994	Y	NA	Y
1453-72785	1994	Y	NA	N
1453-72786	1994	Y	NA	N
1453-72844	1994	N	NA	Y
1453-72845	1994	N	NA	N
1453-72846	1994	N	NA	Y
1453-72847	1994	N	NA	N
1453-72891	1994	N	NA	N
1453-72892	1994	N	NA	N
1453-72893	1994	N	NA	Y
1453-78031	1994	N	NA	N
1453-78032	1994	N	NA	N
1453-78201	1995	N	NA	N
1453-78222	1995	N	NA	N
1453-78278	1996	Y	NA	N
1453-78279	1996	Y	NA	Y
1453-78280	1996	Y	NA	Y
1453-78369	1996	Y	NA	N
1453-78370	1996	Y	NA	Y
1453-78371	1996	Y	NA	N
1453-78372	1996	Y	NA	Y
1513-02031	1997	N	NA	N
1513-02032	1997	N	NA	N
1513-02046	1997	N	NA	N
1513-02423	1996	N	NA	N
1513-02424	1996	N	NA	Y
1513-02425	1996	N	NA	N
1513-02426	1996	N	NA	N
1513-02427	1996	N	NA	N
1513-02428	1996	N	NA	N
1513-02429	1996	N	NA	N
1513-02441	1996	N	NA	N
1513-02442	1996	N	NA	N
1513-02472	1997	N	NA	N
1513-02473	1997	N	NA	N
1513-02474	1997	N	NA	N
1513-02475	1997	N	NA	N
1513-02476	1997	N	NA	N
1513-02477	1997	N	NA	N
1513-02478	1997	N	NA	N
1513-50111	1999	Y	NA	Y
1513-50112	1999	Y	NA	N
1513-50113	1999	Y	NA	N
1513-50114	1999	Y	NA	N
1513-50115	1999	Y	NA	N
1513-50141	1999	Y	NA	Y
1513-50145	1999	Y	NA	N
1513-50146	1999	Y	NA	N
1513-50147	1999	Y	NA	N
1513-50189	1999	Y	NA	N
1513-50190	1999	Y	NA	N
1513-50191	1999	Y	NA	N
1513-50192	1999	Y	NA	N
1513-50193	1999	Y	NA	Y
1513-50194	1999	Y	NA	Y
1513-50195	1999	Y	NA	N
1513-50334	1999	Y	NA	N
1513-50335	1999	Y	NA	N
1513-50339	1999	Y	NA	N
1513-50340	1999	Y	NA	N
1513-50353	1999	Y	NA	N
1513-50354	1999	Y	NA	N
1513-50355	1999	Y	NA	N
1513-50385	2000	Y	NA	N
1513-50386	2000	Y	NA	N
1513-50387	2000	Y	NA	N
1513-50388	2000	Y	NA	N
1513-50392	2000	Y	NA	N
1513-50393	2000	Y	NA	N
1513-50632	1999	N	NA	N
1513-50633	1999	N	NA	N
1513-50634	1999	N	NA	N
1513-50635	1999	N	NA	N
1513-50712	2000	Y	NA	N
1513-50713	2000	Y	NA	Y
1513-50714	2000	Y	NA	N
1513-50715	2000	Y	NA	N
1513-50768	2000	Y	NA	N
1513-50769	2000	Y	NA	N
1513-50770	2000	Y	NA	N
1513-50827	2000	N	NA	Y
1513-50828	2000	N	NA	N
1513-50829	2000	N	NA	N
1513-50921	2001	Y	NA	N
1513-50922	2001	Y	NA	N
1513-50923	2001	N	NA	N
1513-50924	2001	N	NA	N
1513-50925	2001	N	NA	Y
1513-50931	2001	Y	NA	Y
1513-50932	2001	Y	NA	Y
1513-50933	2001	Y	NA	N
1513-50974	2001	Y	NA	N
1513-50975	2001	Y	NA	Y
1513-50976	2001	Y	NA	Y
1573-65006	2003	N	NA	N
1573-65007	2003	N	NA	N
1573-65025	2003	N	NA	N
1573-65026	2003	N	NA	N
1573-65053	2004	N	NA	N
1573-65054	2004	N	NA	N
1573-65055	2004	N	NA	N
1573-65063	2004	N	NA	N
1573-65064	2004	N	NA	N
1573-65065	2004	N	NA	N
1573-65066	2004	N	NA	N
1573-65074	2004	N	NA	N
1573-65075	2004	N	NA	N
1573-65076	2004	N	NA	N
1573-65092	2004	N	NA	N
1573-65093	2004	N	NA	N
1573-65094	2004	N	NA	N
1573-65976	2004	Y	NA	N
1573-65977	2004	Y	NA	N
1573-65978	2004	Y	NA	N
1573-66059	2013	Y	NA	N
1573-66060	2013	Y	NA	N
1573-66061	2013	Y	NA	N
1573-66502	2004	Y	NA	N
1573-66503	2004	Y	NA	N
1573-66504	2004	Y	NA	N
1573-66505	2004	Y	NA	N
1573-66551	2004	Y	NA	N
1573-66552	2004	Y	NA	N
1573-66553	2004	Y	NA	N
1573-66554	2004	Y	NA	N
1573-66658	2005	N	NA	N
1573-66659	2005	N	NA	N
1573-66660	2005	N	NA	N
1573-97904	2005	Y	NA	N
1573-97905	2005	Y	NA	N
1573-97907	2005	Y	NA	N
1573-97959	2005	Y	NA	N
1573-97960	2005	Y	NA	N
1573-97961	2005	Y	NA	N
1603-16531	2005	N	NA	N
1603-16571	2005	N	NA	N
1603-16575	2006	N	NA	N
1603-16576	2006	N	NA	N
1603-16577	2006	N	NA	N
1603-16578	2006	N	NA	N
1603-16592	2006	N	NA	N
1603-16593	2006	N	NA	N
1603-16594	2006	N	NA	N
1603-16595	2006	N	NA	N
1603-16697	2006	Y	NA	N
1603-16698	2006	Y	NA	N
1603-17121	2006	N	NA	N
1603-17122	2006	N	NA	N
1603-17123	2006	N	NA	N
1603-17174	2006	N	NA	N
1603-17175	2006	N	NA	N
1603-17193	2007	N	NA	N
1603-17194	2007	N	NA	N
1603-17195	2007	N	NA	N
1603-17219	2006	Y	NA	N
1603-17244	2006	N	NA	N
1603-17245	2006	N	NA	N
1603-17246	2006	N	NA	N
1603-17284	2005	N	NA	N
1603-17285	2005	N	NA	N
1603-51041	2007	N	NA	N
1603-51042	2007	N	NA	N
1603-51043	2007	N	NA	N
1603-51044	2007	N	NA	N
1603-51058	2008	N	NA	N
1603-51059	2008	N	NA	N
1603-51060	2008	N	NA	N
1603-51067	2008	N	NA	N
1603-51068	2008	N	NA	N
1603-51069	2008	N	NA	N
1603-51070	2008	N	NA	N
1603-51099	2008	N	NA	N
1603-51100	2008	N	NA	N
1603-51165	2008	N	NA	N
1603-51166	2008	N	NA	N
1603-51187	2008	N	NA	N
1603-51188	2008	N	NA	N
1603-51189	2008	N	NA	N
1603-51195	2008	N	NA	N
1603-51529	2008	N	NA	N
1603-51530	2008	N	NA	N
1603-51531	2008	N	NA	N
1603-51558	2008	N	NA	N
1603-51559	2008	N	NA	N
1603-51560	2008	N	NA	N
1603-51601	2008	N	NA	N
1603-51602	2008	N	NA	N
1603-51623	2008	N	NA	N
1603-51624	2008	N	NA	N
1603-51625	2008	N	NA	N
1603-51672	2008	N	NA	N
1603-51673	2008	N	NA	N
1603-51674	2008	N	NA	N
1603-51704	2008	Y	NA	N
1603-51705	2008	Y	NA	N
1603-51735	2008	N	NA	N
1603-51736	2008	N	NA	N
1603-51737	2008	N	NA	N
1603-51783	2008	Y	NA	N
1603-51784	2008	Y	NA	N
1603-51785	2008	Y	NA	N
1603-51869	2009	N	NA	N
1603-51870	2009	N	NA	N
1603-51871	2009	N	NA	N
1603-51872	2009	Y	NA	N
1603-51873	2009	Y	NA	N
1603-51874	2009	Y	NA	N
1713-13342	2010	N	NA	N
1713-13343	2010	N	NA	N
1713-13480	2013	Y	NA	N
1713-13481	2013	Y	NA	N
1713-13482	2013	Y	NA	N
1713-13483	2013	Y	NA	N
1713-13489	2013	N	NA	N
1713-13490	2013	N	NA	N
1713-13491	2013	N	NA	N
1713-13492	2013	N	NA	N
1713-13681	2010	N	NA	N
1713-13682	2010	N	NA	N
1713-13683	2010	N	NA	N
1713-13698	2010	Y	NA	N
1713-13699	2010	Y	NA	N
1713-13721	2010	N	NA	N
1713-13968	2011	N	NA	N
1713-13969	2011	N	NA	N
1713-13970	2011	N	NA	N
1713-49204	2011	Y	NA	N
1713-49205	2011	Y	NA	N
1713-49206	2011	Y	NA	N
1713-49272	2011	N	NA	N
1713-49273	2011	N	NA	N
1713-49274	2011	N	NA	N
1713-49332	2012	Y	NA	N
1713-49333	2012	Y	NA	N
1713-49334	2012	Y	NA	N
1713-49335	2012	Y	NA	N
1713-49352	2012	Y	NA	N
1713-49353	2012	Y	NA	N
1713-49354	2012	Y	NA	N
1713-49358	2012	N	NA	N
1713-49359	2012	N	NA	N
1713-49360	2012	N	NA	N
1713-49397	2005	Y	NA	N
1713-49503	2012	N	NA	N
1713-49504	2012	N	NA	N
1713-49505	2012	N	NA	N
1713-49506	2012	N	NA	N
1713-49731	2013	N	NA	N
1713-49732	2013	N	NA	N
1713-49736	2013	Y	NA	N
1713-49737	2013	Y	NA	N
1713-49738	2013	Y	NA	N
1713-49745	2013	Y	NA	N
1713-49746	2013	Y	NA	N
1713-49747	2013	Y	NA	N
1713-49748	2013	Y	NA	N
1713-49783	2013	N	NA	N
1713-49784	2013	N	NA	N
1713-49785	2013	N	NA	N
1713-49826	2013	N	NA	N
1713-49827	2013	N	NA	N
1713-89613	2014	N	NA	N
1713-89614	2014	N	NA	N
1713-89651	2014	N	NA	N
1713-89652	2014	N	NA	N
1713-89653	2014	N	NA	N
1713-89654	2014	N	NA	N
1713-89677	2014	N	NA	N
1713-89678	2014	N	NA	N
1713-89679	2014	N	NA	N
1713-89738	2014	N	NA	N
1713-89739	2014	N	NA	N
1713-89740	2014	N	NA	N
1713-89741	2014	N	NA	N
9999-00010	2005	N	NA	N
nR-Q	2009	Y	NA	N
TP64fldg1	1991	N	NA	N
TP64fldg2	1991	N	NA	N
1043-44248	1997	Y	NA	Y
1043-44249	1997	Y	NA	N
1043-44250	1997	Y	NA	N
1043-44262	1997	Y	NA	N
1043-44263	1997	Y	NA	N
1043-90540	1998	Y	NA	Y
1043-90541	1998	Y	NA	N
1043-90542	1998	Y	NA	N
1043-90563	1998	Y	NA	N
1043-90564	1998	Y	NA	N
1043-90565	1998	Y	NA	N
1053-14402	NA	N	NA	Y
1053-14451	NA	N	NA	N
1053-56515	NA	N	NA	N
1053-56772	1990	Y	NA	N
1053-56773	1990	Y	NA	Y
1053-56788	1990	Y	NA	Y
1063-42848	2002	Y	NA	N
1063-42849	2002	Y	NA	N
1063-42850	2002	Y	NA	N
1063-42863	2002	Y	NA	N
1063-42864	2002	Y	NA	N
1063-42865	2002	Y	NA	N
1063-43480	2003	N	NA	N
1063-43481	2003	N	NA	N
1063-43482	2003	N	NA	N
1063-43489	1996	N	NA	Y
1063-43509	2003	Y	NA	N
1063-43510	2003	Y	NA	N
1063-43511	2003	Y	NA	N
1063-43512	2003	Y	NA	N
1063-43573	2003	Y	NA	N
1063-43574	2003	Y	NA	N
1063-43575	2003	Y	NA	N
1063-43577	2003	N	NA	N
1063-43578	2003	N	NA	N
1063-48621	2001	N	NA	N
1063-48622	2001	N	NA	N
1063-48647	2001	N	NA	N
1063-48648	2001	N	NA	N
1063-48689	2001	N	NA	Y
1063-48690	2001	N	NA	Y
1063-48691	2001	N	NA	N
1063-48994	2002	N	NA	N
1063-48995	2002	N	NA	N
1063-48996	2002	N	NA	N
1063-48997	2002	N	NA	N
1063-48998	2002	N	NA	N
1453-39108	1991	Y	NA	N
1453-39109	1991	Y	NA	N
1453-39110	1991	Y	NA	N
1453-39143	1991	Y	NA	N
1453-39144	1991	Y	NA	N
1453-63514	1993	Y	NA	Y
1453-63664	1993	Y	NA	N
1453-63665	1993	Y	NA	N
1453-63666	1993	Y	NA	N
1453-72717	1994	Y	NA	N
1453-72718	1994	Y	NA	N
1453-72775	1994	Y	NA	N
1453-72776	1994	Y	NA	N
1453-72777	1994	Y	NA	N
1453-78353	1996	Y	NA	N
1453-78354	1996	Y	NA	N
1513-50089	2013	Y	NA	N
1513-50090	2013	Y	NA	N
1513-50091	2013	Y	NA	N
1513-50196	1999	Y	NA	Y
1513-50197	1999	Y	NA	N
1513-50198	1999	Y	NA	N
1513-50216	1999	N	NA	N
1513-50217	1999	N	NA	Y
1513-50218	1999	N	NA	Y
1513-50219	1999	N	NA	N
1513-50254	1999	N	NA	N
1513-50255	1999	N	NA	N
1513-50256	1999	N	NA	N
1513-50259	1999	N	NA	N
1513-50260	1999	N	NA	Y
1513-50690	2000	N	NA	Y
1513-50691	2000	N	NA	Y
1513-50692	2000	N	NA	N
1513-50693	2000	N	NA	N
1513-50741	2000	Y	NA	N
1513-50742	2000	Y	NA	Y
1513-50782	2000	Y	NA	N
1513-50783	2000	Y	NA	N
1513-50784	2000	Y	NA	N
1513-50818	2000	N	NA	N
1513-50926	2001	Y	NA	Y
1513-50927	2001	Y	NA	N
1513-50928	2001	Y	NA	N
1513-50971	2001	Y	NA	N
1513-50972	2001	Y	NA	N
1513-50973	2001	Y	NA	N
1573-65012	2003	N	NA	N
1573-65013	2003	N	NA	N
1573-65014	2003	N	NA	N
1573-65042	2000	N	NA	Y
1573-65069	2004	N	NA	N
1573-65070	2004	N	NA	N
1573-65083	2004	N	NA	N
1573-65084	2004	N	NA	N
1573-65085	2004	N	NA	N
1573-65089	2004	N	NA	N
1573-65090	2004	N	NA	N
1573-65091	2004	N	NA	N
1573-65097	2004	N	NA	N
1573-65098	2004	N	NA	N
1573-65099	2004	N	NA	N
1573-65935	2004	Y	NA	N
1573-65964	2004	Y	NA	N
1573-65965	2004	Y	NA	N
1573-65965.1	2004	Y	NA	N
1573-66097	2014	N	NA	N
1573-66098	2014	N	NA	N
1573-66100	2014	N	NA	N
1573-66520	2004	Y	NA	N
1573-66521	2004	Y	NA	N
1573-66522	2004	Y	NA	N
1573-66534	2004	Y	NA	N
1573-66535	2004	Y	NA	N
1573-66536	2004	Y	NA	N
1573-66537	2004	Y	NA	N
1573-66555	2004	Y	NA	N
1573-66556	2004	Y	NA	N
1573-66557	2004	Y	NA	N
1573-66558	2004	Y	NA	N
1573-66600	2005	Y	NA	N
1573-66641	2004	N	NA	N
1573-66642	2004	N	NA	N
1573-66643	2004	N	NA	N
1573-66647	2004	N	NA	N
1573-66648	2004	N	NA	N
1573-66673	2005	N	NA	N
1573-66674	2005	N	NA	N
1573-97901	2005	Y	NA	N
1573-97902	2005	Y	NA	N
1573-97903	2005	Y	NA	N
1573-97964	2005	Y	NA	N
1573-97965	2005	Y	NA	N
1573-97966	2005	Y	NA	N
1573-97993	2005	Y	NA	N
1573-97994	2005	Y	NA	N
1573-97995	2005	Y	NA	N
1603-16508	2005	N	NA	N
1603-16509	2005	N	NA	N
1603-16510	2005	N	NA	N
1603-16528	2005	N	NA	N
1603-16529	2005	N	NA	N
1603-16530	2005	N	NA	N
1603-16534	2005	N	NA	N
1603-16535	2005	N	NA	N
1603-16536	2005	N	NA	N
1603-16549	2005	N	NA	N
1603-16550	2005	N	NA	N
1603-16552	2005	N	NA	N
1603-16555	2005	N	NA	N
1603-16556	2005	N	NA	N
1603-16557	2005	N	NA	N
1603-16600	2006	N	NA	N
1603-16680	2006	N	NA	N
1603-16681	2006	N	NA	N
1603-16682	2006	N	NA	N
1603-16683	2006	N	NA	N
1603-17103	2006	N	NA	N
1603-17105	2006	N	NA	N
1603-17106	2006	N	NA	N
1603-17108	2006	N	NA	N
1603-17111	2006	N	NA	N
1603-17124	2006	N	NA	N
1603-17125	2006	N	NA	N
1603-17126	2006	N	NA	N
1603-17131	2006	N	NA	N
1603-17132	2006	N	NA	N
1603-17138	2006	N	NA	N
1603-17139	2006	N	NA	N
1603-17159	2006	N	NA	N
1603-17183	2007	N	NA	N
1603-17184	2007	N	NA	N
1603-17185	2007	N	NA	N
1603-17230	2006	Y	NA	N
1603-17231	2006	Y	NA	N
1603-17232	2006	Y	NA	N
1603-17255	2006	Y	NA	N
1603-17256	2006	Y	NA	N
1603-17257	2006	Y	NA	N
1603-17258	2006	Y	NA	N
1603-17416	2006	Y	NA	N
1603-17417	2006	Y	NA	N
1603-17455	2005	Y	NA	N
1603-17491	2007	Y	NA	N
1603-17492	2007	Y	NA	N
1603-51009	2007	N	NA	N
1603-51010	2007	N	NA	N
1603-51011	2007	N	NA	N
1603-51012	2007	N	NA	N
1603-51013	2007	N	NA	N
1603-51036	2007	N	NA	N
1603-51037	2007	N	NA	N
1603-51053	2007	N	NA	N
