Indiv NatalYear CoreNestling ImmCohort InclBr
2154 1993 Y NA N
2205 1994 Y NA N
2206 1994 Y NA N
2263 1994 Y NA N
2264 1994 Y NA N
2265 1994 Y NA N
2735 1996 Y NA N
2736 1996 Y NA N
2995 2013 Y NA N
2996 2013 Y NA N
2997 2013 Y NA N
3100 1999 Y NA Y
3101 1999 Y NA N
3102 1999 Y NA N
3120 1999 N NA N
3121 1999 N NA Y
3122 1999 N NA Y
3123 1999 N NA N
3158 1999 N NA N
3159 1999 N NA N
3160 1999 N NA N
3163 1999 N NA N
3164 1999 N NA Y
3395 2000 N NA Y
3396 2000 N NA Y
3397 2000 N NA N
3398 2000 N NA N
3447 2000 Y NA N
3448 2000 Y NA Y
3489 2000 Y NA N
3490 2000 Y NA N
3491 2000 Y NA N
3525 2000 N NA N
3631 2001 Y NA Y
3632 2001 Y NA N
3633 2001 Y NA N
3676 2001 Y NA N
3677 2001 Y NA N
3678 2001 Y NA N
3717 2003 N NA N
3718 2003 N NA N
3719 2003 N NA N
3747 2000 N NA Y
3774 2004 N NA N
3775 2004 N NA N
3787 2004 N NA N
3788 2004 N NA N
3789 2004 N NA N
3793 2004 N NA N
3794 2004 N NA N
3795 2004 N NA N
3801 2004 N NA N
3802 2004 N NA N
3803 2004 N NA N
3839 2004 Y NA N
3867 2004 Y NA N
3868 2004 Y NA N
3869 2004 Y NA N
3945 2014 N NA N
3946 2014 N NA N
3947 2014 N NA N
3977 2004 Y NA N
3978 2004 Y NA N
3979 2004 Y NA N
3990 2004 Y NA N
3991 2004 Y NA N
3992 2004 Y NA N
3993 2004 Y NA N
4011 2004 Y NA N
4012 2004 Y NA N
4013 2004 Y NA N
4014 2004 Y NA N
4056 2005 Y NA N
4097 2004 N NA N
4098 2004 N NA N
4099 2004 N NA N
4103 2004 N NA N
4104 2004 N NA N
4127 2005 N NA N
4128 2005 N NA N
4166 2005 Y NA N
4167 2005 Y NA N
4168 2005 Y NA N
4227 2005 Y NA N
4228 2005 Y NA N
4229 2005 Y NA N
4256 2005 Y NA N
4257 2005 Y NA N
4258 2005 Y NA N
4271 2005 N NA N
4272 2005 N NA N
4273 2005 N NA N
4291 2005 N NA N
4292 2005 N NA N
4293 2005 N NA N
4297 2005 N NA N
4298 2005 N NA N
4299 2005 N NA N
4312 2005 N NA N
4313 2005 N NA N
4315 2005 N NA N
4318 2005 N NA N
4319 2005 N NA N
4320 2005 N NA N
4363 2006 N NA N
4443 2006 N NA N
4444 2006 N NA N
4445 2006 N NA N
4446 2006 N NA N
4464 2006 N NA N
4465 2006 N NA N
4466 2006 N NA N
4468 2006 N NA N
4471 2006 N NA N
4484 2006 N NA N
4485 2006 N NA N
4486 2006 N NA N
4491 2006 N NA N
4492 2006 N NA N
4498 2006 N NA N
4499 2006 N NA N
4519 2006 N NA N
4543 2007 N NA N
4544 2007 N NA N
4545 2007 N NA N
4589 2006 Y NA N
4590 2006 Y NA N
4591 2006 Y NA N
4614 2006 Y NA N
4615 2006 Y NA N
4616 2006 Y NA N
4617 2006 Y NA N
4675 2006 Y NA N
4676 2006 Y NA N
4713 2005 Y NA N
4749 2007 Y NA N
4750 2007 Y NA N
4767 2007 N NA N
4768 2007 N NA N
4769 2007 N NA N
4770 2007 N NA N
4771 2007 N NA N
4794 2007 N NA N
4795 2007 N NA N
4810 2007 N NA N
4836 2008 N NA N
4837 2008 N NA N
4847 2008 N NA N
4848 2008 N NA N
4849 2008 N NA N
4850 2008 N NA N
4863 2007 Y NA N
4864 2007 Y NA N
4865 2007 Y NA N
4875 2007 Y NA N
4876 2007 Y NA N
4888 2007 Y NA N
4889 2007 Y NA N
4892 2007 Y NA N
4893 2007 Y NA N
4894 2007 Y NA N
4895 2007 Y NA N
4978 2008 N NA N
4979 2008 N NA N
5017 2008 Y NA N
5018 2008 Y NA N
5019 2008 Y NA N
5021 2008 Y NA N
5022 2008 Y NA N
5023 2008 Y NA N
5026 2008 Y NA N
5027 2008 Y NA N
5028 2008 Y NA N
5029 2008 Y NA N
5059 2008 N NA N
5067 2008 N NA N
5068 2008 N NA N
5069 2008 N NA N
5070 2008 N NA N
5075 2008 N NA N
5076 2008 N NA N
5085 2008 N NA N
5086 2008 N NA N
5087 2008 N NA N
5088 2008 N NA N
5089 2008 N NA N
5090 2008 N NA N
5091 2008 N NA N
5092 2008 N NA N
5093 2008 N NA N
5094 2008 N NA N
5095 2008 N NA N
5096 2008 N NA N
5101 2008 N NA N
5102 2008 N NA N
5103 2008 N NA N
5111 2008 N NA N
5112 2008 N NA N
5113 2008 N NA N
5141 2009 N NA N
5142 2009 N NA N
5144 2009 N NA N
5145 2009 N NA N
5155 2009 N NA N
5156 2009 N NA N
5162 2008 Y NA N
5163 2008 Y NA N
5164 2008 Y NA N
5165 2008 Y NA N
5166 2008 Y NA N
5167 2008 Y NA N
5171 2008 Y NA N
5172 2008 Y NA N
5173 2008 Y NA N
5187 2008 Y NA N
5188 2008 Y NA N
5189 2008 Y NA N
5294 2009 Y NA N
5295 2009 Y NA N
5296 2009 Y NA N
5299 2009 Y NA N
5315 2009 Y NA N
5316 2009 Y NA N
5317 2009 Y NA N
5352 2009 N NA N
5353 2009 N NA N
5354 2009 N NA N
5355 2009 N NA N
5358 2009 N NA N
5386 2010 N NA N
5387 2010 N NA N
5388 2010 N NA N
5389 2010 N NA N
5390 2010 N NA N
5391 2010 N NA N
5398 2010 N NA N
5399 2010 N NA N
5400 2010 N NA N
5413 2010 N NA N
5414 2010 N NA N
5415 2010 N NA N
5422 2010 N NA N
5442 2010 N NA N
5443 2010 N NA N
5444 2010 N NA N
5445 2010 N NA N
5446 2010 N NA N
5447 2010 N NA N
5448 2010 N NA N
5449 2010 N NA N
5462 2009 Y NA N
5463 2009 Y NA N
5496 2010 Y NA N
5500 2010 Y NA N
5501 2010 Y NA N
5502 2010 Y NA N
5503 2010 Y NA N
5550 2010 Y NA N
5551 2010 Y NA N
5552 2010 Y NA N
5610 2010 Y NA N
5619 2010 Y NA N
5620 2010 Y NA N
5621 2010 Y NA N
5624 2010 Y NA N
5625 2010 Y NA N
5635 2010 N NA N
5636 2010 N NA N
5647 2010 Y NA N
5648 2010 Y NA N
5649 2010 Y NA N
5650 2010 Y NA N
5669 2010 Y NA N
5670 2010 Y NA N
5671 2010 Y NA N
5674 2010 Y NA N
5676 2010 N NA N
5677 2010 N NA N
5678 2010 N NA N
5683 2010 N NA N
5684 2010 N NA N
5685 2010 N NA N
5689 2010 N NA N
5690 2010 N NA N
5691 2010 N NA N
5692 2010 N NA N
5699 2010 N NA N
5700 2010 N NA N
5701 2010 N NA N
5702 2010 N NA N
5706 2010 N NA N
5707 2010 N NA N
5708 2010 N NA N
5719 2010 N NA N
5720 2010 N NA N
5722 2010 N NA N
5724 2011 N NA N
5725 2011 N NA N
5726 2011 N NA N
5728 2011 N NA N
5735 2011 N NA N
5736 2011 N NA N
5737 2011 N NA N
5738 2011 N NA N
5756 2011 N NA N
5760 2011 N NA N
5761 2011 N NA N
5764 2011 N NA N
5765 2011 N NA N
5766 2011 N NA N
5767 2011 N NA N
5768 2011 N NA N
5769 2011 N NA N
5770 2011 N NA N
5771 2011 N NA N
5772 2011 N NA N
5775 2010 Y NA N
5776 2010 Y NA N
5777 2010 Y NA N
5778 2010 Y NA N
5779 2010 Y NA N
5780 2010 Y NA N
5781 2010 Y NA N
5787 2010 N NA N
5788 2010 N NA N
5793 2010 Y NA N
5794 2010 Y NA N
5795 2010 Y NA N
5796 2010 Y NA N
5802 2010 Y NA N
5803 2010 Y NA N
5804 2010 Y NA N
5902 2011 Y NA N
5903 2011 Y NA N
5914 2011 Y NA N
5915 2011 Y NA N
5916 2011 Y NA N
5917 2011 Y NA N
5921 2011 Y NA N
5922 2011 Y NA N
5923 2011 Y NA N
5924 2011 Y NA N
5936 2011 Y NA N
5937 2011 Y NA N
5938 2011 Y NA N
5951 2011 Y NA N
5952 2011 Y NA N
5955 2011 Y NA N
5956 2011 Y NA N
5957 2011 Y NA N
5958 2011 Y NA N
5959 2011 Y NA N
5993 2011 N NA N
5994 2011 N NA N
5995 2011 N NA N
5996 2011 N NA N
5997 2011 N NA N
5998 2011 N NA N
6000 2011 N NA N
6001 2011 N NA N
6002 2011 N NA N
6008 2011 N NA N
6009 2011 N NA N
6010 2011 N NA N
6011 2011 N NA N
6012 2011 N NA N
6013 2011 N NA N
6021 2011 N NA N
6022 2011 N NA N
6023 2011 N NA N
6026 2011 N NA N
6027 2011 N NA N
6028 2011 N NA N
6029 2011 N NA N
6043 2011 N NA N
6044 2011 N NA N
6045 2011 N NA N
6049 2011 N NA N
6050 2011 N NA N
6059 2012 N NA N
6067 2011 N NA N
6068 2011 N NA N
6090 2011 N NA N
6091 2011 N NA N
6092 2011 N NA N
6096 2011 Y NA N
6097 2011 Y NA N
6098 2011 Y NA N
6099 2011 Y NA N
6109 2011 Y NA N
6110 2011 Y NA N
6129 2011 Y NA N
6130 2011 Y NA N
6131 2011 Y NA N
6132 2011 Y NA N
6177 2011 Y NA N
6178 2011 Y NA N
6226 2012 Y NA N
6227 2012 Y NA N
6228 2012 Y NA N
6261 2012 Y NA N
6262 2012 Y NA N
6263 2012 Y NA N
6270 2012 N NA N
6271 2012 N NA N
6279 2012 N NA N
6280 2012 N NA N
6282 2012 N NA N
6283 2012 N NA N
6284 2012 N NA N
6297 2012 N NA N
6298 2012 N NA N
6300 2012 N NA N
6301 2012 N NA N
6309 2012 N NA N
6310 2012 N NA N
6311 2012 N NA N
6312 2012 N NA N
6321 2012 N NA N
6334 2013 N NA N
6335 2013 N NA N
6336 2013 N NA N
6347 2013 N NA N
6348 2013 N NA N
6349 2013 N NA N
6350 2013 N NA N
6351 2013 N NA N
6352 2013 N NA N
6353 2013 N NA N
6356 2013 N NA N
6357 2013 N NA N
6358 2013 N NA N
6359 2013 N NA N
6362 2013 N NA N
6363 2013 N NA N
6364 2013 N NA N
6365 2013 N NA N
6394 2013 Y NA N
6395 2013 Y NA N
6396 2013 Y NA N
6402 2013 Y NA N
6403 2013 Y NA N
6404 2013 Y NA N
6408 2013 Y NA N
6409 2013 Y NA N
6410 2013 Y NA N
6443 2013 Y NA N
6444 2013 Y NA N
6445 2013 Y NA N
6461 2013 Y NA N
6462 2013 Y NA N
6463 2013 Y NA N
6489 2013 N NA N
6490 2013 N NA N
6502 2013 N NA N
6503 2013 N NA N
6504 2013 N NA N
6505 2013 N NA N
6506 2013 N NA N
6510 2013 N NA N
6511 2013 N NA N
6513 2013 N NA N
6517 2013 N NA N
6518 2013 N NA N
6555 2013 N NA N
6557 2014 N NA N
6558 2014 N NA N
6559 2014 N NA N
6591 2014 N NA N
6592 2014 N NA N
6593 2014 N NA N
6594 2014 N NA N
6603 2014 N NA N
6604 2014 N NA N
6605 2014 N NA N
6606 2014 N NA N
6611 2014 N NA N
6612 2014 N NA N
6613 2014 N NA N
6630 2014 N NA N
6631 2014 N NA N
6632 2014 N NA N
6650 2014 N NA N
6651 2014 N NA N
6652 2014 N NA N
6663 2014 N NA N
6664 2014 N NA N
6665 2014 N NA N
6666 2014 N NA N
6667 2014 N NA N
6668 2014 N NA N
6681 2014 N NA N
6682 2014 N NA N
6683 2014 N NA N
6701 2014 N NA N
6758 2005 N NA N
6761 2007 N NA N
6556 2013 N NA N
157 1997 Y NA N
158 1997 Y NA N
159 1997 Y NA N
160 1997 Y NA Y
284 1998 Y NA N
285 1998 Y NA N
343 1998 Y NA N
590 2002 Y NA N
671 2002 N NA N
672 2002 N NA N
838 2003 N NA N
839 2003 N NA N
840 2003 N NA N
855 2003 N NA N
856 2003 N NA N
857 2003 N NA N
858 2003 N NA N
870 2003 N NA N
957 2003 Y NA N
958 2003 Y NA N
959 2003 Y NA N
982 2003 Y NA N
983 2003 Y NA N
984 2003 Y NA N
1159 2002 N NA N
1160 2002 N NA N
1161 2002 N NA N
1162 2002 N NA N
2986 2013 Y NA N
2987 2013 Y NA N
2988 2013 Y NA N
2989 2013 Y NA N
2990 2013 Y NA N
2991 2013 Y NA N
3037 1999 Y NA N
3038 1999 Y NA N
3039 1999 Y NA N
3040 1999 Y NA N
3055 1999 Y NA N
3056 1999 Y NA N
3057 1999 Y NA N
3079 1999 Y NA N
3190 1999 N NA Y
3191 1999 N NA Y
3233 1999 Y NA N
3240 1999 Y NA N
3241 1999 Y NA N
3242 1999 Y NA N
3299 2000 Y NA N
3300 2000 Y NA N
3301 2000 Y NA N
3302 2000 Y NA N
3482 2000 Y NA N
3483 2000 Y NA N
3484 2000 Y NA N
3485 2000 Y NA N
3570 2000 N NA N
3571 2000 N NA N
3619 2001 Y NA N
3620 2001 Y NA N
3621 2001 Y NA N
3622 2001 Y NA N
3701 2001 Y NA Y
3702 2001 Y NA Y
3703 2001 Y NA N
3716 2003 N NA N
3726 2003 N NA N
3764 2004 N NA N
3765 2004 N NA N
3766 2004 N NA N
3767 2004 N NA N
3790 2004 N NA N
3791 2004 N NA N
3792 2004 N NA N
3824 2004 Y NA N
3825 2004 Y NA N
3826 2004 Y NA N
3889 2004 Y NA N
3890 2004 Y NA N
3891 2004 Y NA N
3927 2013 Y NA N
3928 2013 Y NA N
3929 2013 Y NA N
3930 2013 Y NA N
3941 2014 N NA N
3942 2014 N NA N
4004 2004 Y NA N
4005 2004 Y NA N
4017 2004 Y NA N
4018 2004 Y NA N
4019 2004 Y NA N
4020 2004 Y NA N
4142 2005 N NA N
4143 2005 N NA N
4150 2005 N NA N
4151 2005 N NA N
4152 2005 N NA N
4153 2005 N NA N
4193 2005 Y NA N
4194 2005 Y NA N
4195 2005 Y NA N
4199 2005 Y NA N
4200 2005 Y NA N
4201 2005 Y NA N
4202 2005 Y NA N
4274 2005 N NA N
4275 2005 N NA N
4276 2005 N NA N
4295 2005 N NA N
4296 2005 N NA N
4326 2005 N NA N
4327 2005 N NA N
4328 2005 N NA N
4342 2006 N NA N
4343 2006 N NA N
4344 2006 N NA N
4450 2006 Y NA N
4451 2006 Y NA N
4452 2006 Y NA N
4455 2006 Y NA N
4456 2006 Y NA N
4457 2006 Y NA N
4526 2006 N NA N
4527 2006 N NA N
4528 2006 N NA N
4546 2007 N NA N
4547 2007 N NA N
4548 2007 N NA N
4549 2007 N NA N
4618 2006 Y NA N
4619 2006 Y NA N
4620 2006 Y NA N
4747 2007 Y NA N
4748 2007 Y NA N
4751 2007 Y NA N
4752 2007 Y NA N
4753 2007 Y NA N
4813 2008 N NA N
4814 2008 N NA N
4841 2008 N NA N
4842 2008 N NA N
4879 2007 Y NA N
4880 2007 Y NA N
4881 2007 Y NA N
4935 2008 Y NA N
4936 2008 Y NA N
4940 2008 Y NA N
4941 2008 Y NA N
4942 2008 Y NA N
4943 2008 Y NA N
5025 2008 Y NA N
5030 2008 Y NA N
5031 2008 Y NA N
5032 2008 Y NA N
5048 2008 Y NA N
5049 2008 Y NA N
5050 2008 Y NA N
5117 2008 N NA N
5118 2008 N NA N
5119 2008 N NA N
5136 2008 N NA N
5148 2009 N NA N
5149 2009 N NA N
5152 2009 N NA N
5153 2009 N NA N
5154 2009 N NA N
5204 2008 Y NA N
5205 2008 Y NA N
5206 2008 Y NA N
5246 2008 Y NA N
5247 2008 Y NA N
5248 2008 Y NA N
5300 2009 Y NA N
5301 2009 Y NA N
5302 2009 Y NA N
5303 2009 Y NA N
5337 2009 Y NA N
5338 2009 Y NA N
5341 2009 Y NA N
5342 2009 Y NA N
5343 2009 Y NA N
5393 2010 N NA N
5454 2010 N NA N
5455 2010 N NA N
5456 2010 N NA N
5473 2009 Y NA N
5474 2009 Y NA N
5475 2009 Y NA N
5546 2010 Y NA N
5547 2010 Y NA N
5548 2010 Y NA N
5549 2010 Y NA N
5560 2013 Y NA N
5561 2013 Y NA N
5562 2013 Y NA N
5567 2013 N NA N
5568 2013 N NA N
5569 2013 N NA N
5570 2013 N NA N
5582 2010 Y NA N
5583 2010 Y NA N
5584 2010 Y NA N
5585 2010 Y NA N
5606 2010 Y NA N
5607 2010 Y NA N
5608 2010 Y NA N
5609 2010 Y NA N
5613 2010 Y NA N
5614 2010 Y NA N
5615 2010 Y NA N
5616 2010 Y NA N
5797 2010 N NA N
5798 2010 N NA N
5799 2010 N NA N
5873 2011 Y NA N
5874 2011 Y NA N
5875 2011 Y NA N
5876 2011 Y NA N
5880 2011 Y NA N
5881 2011 Y NA N
5882 2011 Y NA N
5883 2011 Y NA N
5941 2011 Y NA N
5942 2011 Y NA N
5943 2011 Y NA N
5944 2011 Y NA N
5973 2011 Y NA N
5976 2011 N NA N
5977 2011 N NA N
5978 2011 N NA N
5979 2011 N NA N
5984 2011 N NA N
5985 2011 N NA N
5986 2011 N NA N
5987 2011 N NA N
6046 2011 N NA N
6047 2011 N NA N
6058 2012 N NA N
6074 2011 Y NA N
6075 2011 Y NA N
6076 2011 Y NA N
6094 2011 Y NA N
6095 2011 Y NA N
6111 2011 Y NA N
6112 2011 Y NA N
6156 2011 Y NA N
6157 2011 Y NA N
6159 2011 Y NA N
6160 2011 Y NA N
6161 2011 Y NA N
6162 2011 Y NA N
6167 2011 Y NA N
6168 2011 Y NA N
6232 2012 Y NA N
6233 2012 Y NA N
6244 2012 Y NA N
6267 2004 Y NA N
6276 2012 N NA N
6277 2012 N NA N
6278 2012 N NA N
6281 2012 N NA N
6324 2013 N NA N
6325 2013 N NA N
6326 2013 N NA N
6340 2013 N NA N
6341 2013 N NA N
6342 2013 N NA N
6343 2013 N NA N
6368 2013 N NA N
6369 2013 N NA N
6390 2013 Y NA N
6391 2013 Y NA N
6392 2013 Y NA N
6393 2013 Y NA N
6440 2013 Y NA N
6441 2013 Y NA N
6442 2013 Y NA N
6446 2013 Y NA N
6468 2013 Y NA N
6469 2013 Y NA N
6493 2013 N NA N
6494 2013 N NA N
6500 2013 N NA N
6501 2013 N NA N
6527 2013 N NA N
6528 2013 N NA N
6529 2013 N NA N
6535 2013 N NA N
6536 2013 N NA N
6541 2013 N NA N
6545 2013 N NA N
6546 2013 N NA N
6547 2013 N NA N
6548 2013 N NA N
6549 2013 N NA N
6571 2014 N NA N
6572 2014 N NA N
6573 2014 N NA N
6580 2014 N NA N
6581 2014 N NA N
6582 2014 N NA N
6589 2014 N NA N
6590 2014 N NA N
6642 2014 N NA N
6643 2014 N NA N
6644 2014 N NA N
6673 2014 N NA N
6674 2014 N NA N
6675 2014 N NA N
6688 2014 N NA N
6689 2014 N NA N
6706 2014 N NA N
6707 2014 N NA N
6759 2006 N NA N
6760 2007 N NA N
6772 2013 N NA N
6780 2004 Y NA N
6781 2003 Y NA N
6782 2005 Y NA N
6854 2013 Y NA N
102 1992 Y NA N
523 2002 Y NA N
524 2002 Y NA N
525 2002 Y NA N
539 2002 Y NA N
540 2002 Y NA N
541 2002 Y NA N
543 2002 Y NA N
578 2002 Y NA N
673 2002 N NA N
674 2002 N NA N
675 2002 N NA N
676 2002 N NA N
759 2002 Y NA N
760 2002 Y NA N
775 2002 Y NA N
776 2002 Y NA N
777 2002 Y NA N
874 2003 N NA N
875 2003 N NA N
944 2003 Y NA N
945 2003 Y NA N
977 2003 Y NA N
978 2003 Y NA N
991 2003 Y NA N
1093 2001 N NA N
1094 2001 N NA N
1095 2001 N NA N
1132 2001 N NA N
1133 2001 N NA N
1134 2001 N NA Y
1280 1998 Y NA N
1281 1998 Y NA N
1282 1998 Y NA N
1283 1998 Y NA N
3827 2004 Y NA N
3828 2004 Y NA N
3829 2004 Y NA N
3904 2013 Y NA N
3905 2013 Y NA N
3906 2013 Y NA N
3912 2013 Y NA N
3913 2013 Y NA N
3914 2013 Y NA N
3916 2013 Y NA N
3917 2013 Y NA N
3918 2013 Y NA N
3943 2014 N NA N
3944 2014 N NA N
4001 2004 Y NA N
4002 2004 Y NA N
4006 2004 Y NA N
4088 2004 N NA N
4089 2004 N NA N
4124 2005 N NA N
4125 2005 N NA N
4126 2005 N NA N
4175 2005 Y NA N
4176 2005 Y NA N
4177 2005 Y NA N
4178 2005 Y NA N
4203 2005 Y NA N
4204 2005 Y NA N
4205 2005 Y NA N
4329 2005 N NA N
4330 2005 N NA N
4370 2005 Y NA N
4371 2005 Y NA N
4426 2006 Y NA N
4427 2006 Y NA N
4428 2006 Y NA N
4510 2006 N NA N
4511 2006 N NA N
4512 2006 N NA N
4530 2006 N NA N
4531 2006 N NA N
4609 2006 Y NA N
4610 2006 Y NA N
4611 2006 Y NA N
4649 2006 Y NA N
4650 2006 Y NA N
4651 2006 Y NA N
4652 2006 Y NA N
4670 2006 Y NA N
4671 2006 Y NA N
4732 2007 Y NA N
4733 2007 Y NA N
4734 2007 Y NA N
4735 2007 Y NA N
4792 2007 N NA N
4793 2007 N NA N
4870 2007 Y NA N
4871 2007 Y NA N
4906 2007 Y NA N
4907 2007 Y NA N
4947 2008 Y NA N
4958 2008 Y NA N
4967 2008 Y NA N
4968 2008 Y NA N
4969 2008 Y NA N
4970 2008 Y NA N
4971 2008 Y NA N
5004 2008 Y NA N
5064 2008 N NA N
5065 2008 N NA N
5066 2008 N NA N
5168 2008 Y NA N
5169 2008 Y NA N
5170 2008 Y NA N
5176 2008 Y NA N
5177 2008 Y NA N
5178 2008 Y NA N
5196 2008 Y NA N
5312 2009 Y NA N
5313 2009 Y NA N
5314 2009 Y NA N
5324 2009 Y NA N
5335 2009 Y NA N
5336 2009 Y NA N
5394 2010 N NA N
5395 2010 N NA N
5396 2010 N NA N
5397 2010 N NA N
5401 2010 N NA N
5402 2010 N NA N
5403 2010 N NA N
5404 2010 N NA N
5472 2009 Y NA N
5523 2010 Y NA N
5524 2010 Y NA N
5525 2010 Y NA N
5526 2010 Y NA N
5545 2010 Y NA N
5558 2013 Y NA N
5559 2013 Y NA N
5575 2010 Y NA N
5576 2010 Y NA N
5577 2010 Y NA N
5693 2010 N NA N
5694 2010 N NA N
5711 2010 N NA N
5716 2010 N NA N
5717 2010 N NA N
5733 2011 N NA N
5734 2011 N NA N
5739 2011 N NA N
5773 2011 N NA N
5774 2011 N NA N
5782 2010 Y NA N
5783 2010 Y NA N
5784 2010 Y NA N
5785 2010 Y NA N
5819 2010 Y NA N
5862 2011 N NA N
5863 2011 N NA N
5864 2011 N NA N
5898 2011 Y NA N
5899 2011 Y NA N
5900 2011 Y NA N
5901 2011 Y NA N
5925 2011 Y NA N
5926 2011 Y NA N
5927 2011 Y NA N
5964 2011 Y NA N
5965 2011 Y NA N
5966 2011 Y NA N
5974 2011 N NA N
5975 2011 N NA N
6014 2011 N NA N
6015 2011 N NA N
6016 2011 N NA N
6017 2011 N NA N
6093 2011 Y NA N
6121 2011 Y NA N
6122 2011 Y NA N
6123 2011 Y NA N
6124 2011 Y NA N
6138 2011 Y NA N
6139 2011 Y NA N
6140 2011 Y NA N
6141 2011 Y NA N
6144 2011 N NA N
6163 2011 Y NA N
6164 2011 Y NA N
6165 2011 Y NA N
6166 2011 Y NA N
6209 2012 Y NA N
6210 2012 Y NA N
6211 2012 Y NA N
6212 2012 Y NA N
6213 2012 Y NA N
6214 2012 Y NA N
6215 2012 Y NA N
6216 2012 Y NA N
6234 2012 Y NA N
6235 2012 Y NA N
6318 2012 N NA N
6319 2012 N NA N
6376 2013 Y NA N
6377 2013 Y NA N
6378 2013 Y NA N
6384 2013 Y NA N
6385 2013 Y NA N
6386 2013 Y NA N
6418 2013 Y NA N
6419 2013 Y NA N
6420 2013 Y NA N
6431 2013 Y NA N
6432 2013 Y NA N
6433 2013 Y NA N
6434 2013 Y NA N
6435 2013 Y NA N
6436 2013 Y NA N
6437 2013 Y NA N
6438 2013 Y NA N
6439 2013 Y NA N
6448 2013 Y NA N
6449 2013 Y NA N
6470 2013 N NA N
6471 2013 N NA N
6472 2013 N NA N
6473 2013 N NA N
6485 2013 N NA N
6486 2013 N NA N
6487 2013 N NA N
6488 2013 N NA N
6497 2013 N NA N
6498 2013 N NA N
6499 2013 N NA N
6523 2013 N NA N
6530 2013 N NA N
6531 2013 N NA N
6532 2013 N NA N
6533 2013 N NA N
6534 2013 N NA N
6537 2013 N NA N
6653 2014 N NA N
6654 2014 N NA N
6655 2014 N NA N
6676 2014 N NA N
6677 2014 N NA N
6723 2010 Y NA N
6855 2013 Y NA N
6552 2013 N NA N
4715 NA N NA N
223 NA N NA N
1659 1990 Y NA N
1660 1990 Y NA Y
2071 1993 Y NA N
2072 1993 Y NA N
2073 1993 Y NA N
2074 1993 Y NA N
2251 1994 Y NA N
2252 1994 Y NA N
2253 1994 Y NA N
2254 1994 Y NA N
2488 NA N NA Y
2489 NA N NA N
4214 2004 N NA N
5255 2008 N NA N
5256 2008 N NA N
5257 2008 N NA N
4216 NA N NA N
5811 NA N NA N
5840 2011 N NA N
5841 2011 N NA N
4595 NA N NA N
5273 NA N NA N
5348 2009 N NA N
5349 2009 N NA N
5350 2009 N NA N
5351 2009 N NA N
5538 2010 N NA N
5539 2010 N NA N
5540 2010 N NA N
5541 2010 N NA N
5908 2011 N NA N
5909 2011 N NA N
5910 2011 N NA N
5911 2011 N NA N
5008 2008 N NA N
5009 2008 N NA N
4696 NA N NA N
4701 2006 N NA N
4705 2006 N NA N
4910 NA N NA N
6897 NA N NA N
5263 2008 N NA N
5275 NA N NA N
5633 2010 N NA N
5634 2010 N NA N
6085 2011 N NA N
6086 2011 N NA N
5011 2008 N NA N
5810 2010 N NA N
5816 NA N NA N
6911 NA N NA N
6195 NA N NA N
422 NA N NA Y
1996 1993 Y NA Y
1997 1993 Y NA N
2214 1994 Y NA N
2215 1994 Y NA N
2541 1995 Y NA N
2542 1995 Y NA Y
2543 1995 Y NA N
2679 1996 Y NA N
2680 1996 Y NA Y
3161 1999 N NA N
3410 2000 Y NA N
3411 2000 Y NA N
3412 2000 Y NA Y
3413 2000 Y NA N
3560 2000 N NA Y
3561 2000 N NA N
3562 2000 N NA N
3688 2001 Y NA N
3689 2001 Y NA N
3690 2001 Y NA N
3691 2001 Y NA N
3786 2004 N NA N
4398 NA N NA N
4536 2006 N NA N
4537 2006 N NA N
4538 2006 N NA N
4796 2007 N NA N
4797 2007 N NA N
4911 NA N NA N
5074 2008 N NA N
5280 2000 N NA Y
5741 NA N NA N
5808 NA N NA N
5814 NA N NA N
6118 2011 Y NA N
6119 2011 Y NA N
6133 NA N NA N
6192 NA N NA N
6198 NA N NA N
6370 NA N NA N
6421 2013 Y NA N
6574 2014 N NA N
6575 2014 N NA N
6576 2014 N NA N
6684 2014 N NA N
6685 2014 N NA N
700 2002 N NA N
799 2002 N NA N
800 2002 N NA N
832 2003 N NA N
833 2003 N NA N
834 2003 N NA N
835 2003 N NA N
879 1996 Y NA Y
987 2003 Y NA N
988 2003 Y NA N
989 2003 Y NA N
1050 2001 N NA N
1051 2001 N NA N
1075 2001 N NA N
1076 2001 N NA N
1077 2001 N NA N
1148 2002 N NA N
1149 2002 N NA N
1150 2002 N NA N
1151 2002 N NA N
1387 1999 N NA N
1388 1999 N NA N
1389 1999 N NA N
2849 1997 N NA N
3531 2000 N NA N
3532 2000 N NA Y
3776 2004 N NA N
3777 2004 N NA N
3778 2004 N NA N
3901 2004 Y NA N
3902 2004 Y NA N
3903 2004 Y NA N
3922 2013 Y NA N
3958 2004 Y NA N
3966 2004 Y NA N
3967 2004 Y NA N
3968 2004 Y NA N
3969 2004 Y NA N
4316 2005 N NA N
4317 2005 N NA N
4372 2005 Y NA N
4373 2005 Y NA N
4374 2005 Y NA N
4493 2006 N NA N
4494 2006 N NA N
4495 2006 N NA N
4563 2006 Y NA N
4564 2006 Y NA N
4565 2006 Y NA N
4566 2006 Y NA N
4677 2006 Y NA N
4678 2006 Y NA N
4679 2006 Y NA N
5209 2008 Y NA N
5210 2008 Y NA N
5211 2008 Y NA N
5212 2008 Y NA N
5464 2009 Y NA N
