Fam ID Dad Mom Sex Pheno
1 2839 2900 397 0 -9
1 2840 6817 2248 0 -9
1 2841 6817 2248 0 -9
1 2842 1001 1416 0 -9
1 2843 1001 1416 2 -9
1 2844 2120 1703 0 -9
1 2845 2120 1703 0 -9
1 2846 2120 1703 0 -9
1 2847 2120 1703 0 -9
1059 2848 2483 2897 0 -9
1 2849 2850 2542 0 -9
1 2850 0 0 1 -9
1 2851 2499 2902 0 -9
1 2852 2179 1917 1 -9
1 2853 2179 1917 0 -9
1103 2854 0 0 0 -9
1 2855 0 0 1 -9
1104 2856 0 0 0 -9
1 2857 2900 397 1 -9
1105 2858 0 0 1 -9
1 2859 0 0 2 -9
1 2860 0 0 1 -9
1106 2861 0 0 0 -9
1 2862 268 2331 0 -9
1 2863 268 2331 0 -9
1 2864 2364 2594 0 -9
1 2865 2364 2594 0 -9
1 2866 2179 1917 2 -9
1 2867 2294 2592 0 -9
1002 2868 2589 2337 0 -9
1 2869 2308 2292 0 -9
1107 2870 0 0 0 -9
1 2871 2625 2037 0 -9
1 2872 2101 1486 0 -9
1 2873 2308 2292 0 -9
1 2874 100 1532 2 -9
1 2875 257 432 0 -9
1 2876 0 0 1 -9
1108 2877 0 0 1 -9
1 2878 0 0 1 -9
1109 2879 0 0 0 -9
1110 2880 0 0 0 -9
1111 2881 0 0 0 -9
1112 2882 0 0 2 -9
1 2883 1536 1516 2 -9
1 2884 0 0 1 -9
1 2885 0 0 2 -9
1 2886 2433 1472 0 -9
1 2887 2433 1472 0 -9
1 2888 2433 1472 0 -9
1 2889 2433 1472 0 -9
1 2890 2179 1917 0 -9
1 2891 2179 1917 0 -9
1 2892 0 0 2 -9
1 2893 2173 1000 0 -9
1 2894 0 0 1 -9
1357 2895 0 0 2 -9
1358 2896 0 0 2 -9
1059 2897 0 0 2 -9
1359 2898 0 0 2 -9
1 2899 0 0 1 -9
1 2900 0 0 1 -9
1 2901 0 0 2 -9
1 2902 0 0 2 -9
1 2903 0 0 2 -9
1 2904 2404 1416 0 -9
1 2905 2404 1416 0 -9
1 2906 2404 1416 0 -9
1 2907 2242 1754 0 -9
1 2908 2242 1754 1 -9
1 2909 2242 1754 0 -9
1 2910 2242 1754 0 -9
1 2911 2332 1422 0 -9
1 2912 2332 1422 0 -9
1 2913 2332 1422 0 -9
1 2914 257 432 1 -9
1 2915 257 432 0 -9
1 2916 257 432 0 -9
1 2917 268 2331 2 -9
1 2918 268 2331 2 -9
1 2919 268 2331 0 -9
1 2920 1911 1920 0 -9
1 2921 2308 2292 0 -9
1 2922 2308 2292 2 -9
1 2923 2308 2292 0 -9
1 2924 1947 2303 0 -9
1 2925 1947 2303 0 -9
1 2926 260 1511 2 -9
1 2927 260 1511 1 -9
1 2928 260 1511 0 -9
1 2929 3536 1424 1 -9
1 2930 3536 1424 0 -9
1 2931 3536 1424 2 -9
1 2932 1913 1929 2 -9
1 2933 2307 225 0 -9
1 2934 2307 225 0 -9
1 2935 1554 1695 0 -9
1 2936 1558 1675 0 -9
1 2937 1558 1675 0 -9
1 2938 1977 1544 0 -9
1 2939 53 1930 2 -9
1 2940 6910 2883 1 -9
1 2941 2149 2883 2 -9
1 2942 1583 259 1 -9
1 2943 2175 495 0 -9
1 2944 2175 495 0 -9
1 2945 2175 495 0 -9
1 2946 53 1930 2 -9
1 2947 2149 2883 0 -9
1 2948 1471 1644 2 -9
1 2949 2149 2883 0 -9
1 2950 1471 1644 2 -9
1 2951 6910 2883 1 -9
1 2952 2900 397 0 -9
1 2953 0 0 2 -9
1 2954 0 0 1 -9
1 2955 3307 2334 0 -9
1 2956 3307 2334 0 -9
1 2957 3307 2334 0 -9
1 2958 3307 2334 0 -9
1 2959 2332 2901 0 -9
1 2960 2332 2901 0 -9
1 2961 2332 2901 0 -9
1360 2962 0 0 0 -9
1 2963 2173 1000 0 -9
1 2964 2173 1000 0 -9
1 2965 2173 1000 0 -9
1 2966 2553 259 0 -9
1 2967 2553 259 0 -9
1 2968 2553 259 0 -9
1 2969 2307 225 1 -9
1 2970 2307 225 0 -9
1 2971 2307 225 0 -9
1 2972 2307 225 0 -9
1 2973 1851 1299 0 -9
1 2974 1851 1299 0 -9
1 2975 1851 1299 0 -9
1 2976 2149 2883 0 -9
1 2977 2149 2883 0 -9
1 2978 2149 2883 0 -9
1 2979 260 1511 0 -9
1 2980 260 1511 2 -9
1361 2981 0 0 2 -9
1 2982 2324 2480 0 -9
1 2983 2324 2480 0 -9
1 2984 0 0 0 -9
1 2985 0 0 2 -9
1 2986 4256 6372 1 -9
1 2987 4256 6372 2 -9
1 2988 4256 6372 2 -9
1 2989 5506 5647 1 -9
1 2990 5506 5647 2 -9
1 2991 5506 5647 1 -9
1 2992 5952 6176 2 -9
1 2993 5952 6176 2 -9
1 2994 5952 6176 2 -9
1 2995 547 4707 2 -9
1 2996 547 4707 2 -9
1 2997 547 4707 2 -9
1 2998 3926 6238 2 -9
1 2999 847 4755 1 -9
1 3000 5623 6737 1 -9
1 3001 5623 6737 2 -9
1 3002 5623 6737 2 -9
1 3003 5623 6737 2 -9
1 3004 5488 5646 2 -9
1 3005 5488 5646 2 -9
1 3006 5854 5646 1 -9
1 3007 2151 2110 2 -9
1 3008 2151 2110 1 -9
1 3009 2151 2110 1 -9
1 3010 2455 2635 0 -9
1 3011 2455 2635 0 -9
1 3012 2455 2635 0 -9
1 3013 2455 2635 0 -9
1 3014 1892 2186 2 -9
1 3015 1892 2186 1 -9
1 3016 1999 2528 1 -9
1 3017 1999 2528 1 -9
1 3018 1999 2528 2 -9
1 3019 1999 2528 1 -9
1 3020 1999 2528 2 -9
1 3021 2677 2187 2 -9
1 3022 2677 2187 2 -9
1 3023 2677 2187 1 -9
1 3024 2677 2187 2 -9
1 3025 2213 2492 2 -9
1 3026 2213 2492 2 -9
1 3027 2213 2492 2 -9
1 3028 588 1253 2 -9
1 3029 588 1253 2 -9
1 3030 588 1253 2 -9
1 3031 2243 2083 1 -9
1 3032 2243 2083 1 -9
1 3033 2243 2083 1 -9
1 3034 2243 2083 1 -9
1 3035 2523 1443 1 -9
1 3036 2523 1443 1 -9
1 3037 2223 2640 1 -9
1 3038 2223 2640 1 -9
1 3039 2223 2640 1 -9
1 3040 2223 2640 1 -9
1 3041 1206 1261 1 -9
1 3042 2942 2654 1 -9
1 3043 113 2570 2 -9
1 3044 113 2570 2 -9
1 3045 113 2570 1 -9
1 3046 2191 2381 2 -9
1 3047 1998 2688 1 -9
1 3048 1998 2688 2 -9
1 3049 2753 2665 1 -9
1 3050 2753 2665 2 -9
1 3051 2753 2665 1 -9
1 3052 1899 58 1 -9
1 3053 2675 2712 2 -9
1 3054 2675 2712 2 -9
1 3055 2664 2731 1 -9
1 3056 2664 2731 2 -9
1 3057 2664 2731 1 -9
1 3058 2047 2527 1 -9
1 3059 2080 25 2 -9
1 3060 2080 25 1 -9
1 3061 2080 25 1 -9
1 3062 2672 2704 2 -9
1 3063 2672 2704 2 -9
1 3064 2097 2014 2 -9
1 3065 2493 67 2 -9
1 3066 2493 67 1 -9
1 3067 2493 67 1 -9
1 3068 2493 67 2 -9
1 3069 2018 315 2 -9
1 3070 2018 315 2 -9
1 3071 3234 2211 1 -9
1 3072 3234 2211 1 -9
381 3073 2749 1236 2 -9
381 3074 2749 1236 1 -9
381 3075 2749 1236 2 -9
1 3076 0 0 2 -9
1 3077 1247 2671 1 -9
1 3078 1247 2671 1 -9
1 3079 790 789 1 -9
1 3080 1285 2931 2 -9
1 3081 1285 2931 2 -9
1 3082 2454 2445 2 -9
1 3083 2454 2445 1 -9
1 3084 2454 2445 1 -9
1 3085 2454 2445 1 -9
1 3086 2185 1254 2 -9
1 3087 2185 1254 2 -9
1 3088 2185 1254 2 -9
1 3089 2027 2500 2 -9
1 3090 2027 2500 1 -9
1 3091 2027 2500 1 -9
1 3092 2228 2036 1 -9
1 3093 1729 2650 1 -9
1 3094 1729 2650 1 -9
1 3095 1729 2650 1 -9
1 3096 2272 2633 2 -9
1 3097 2272 2633 2 -9
1 3098 2272 2633 2 -9
1 3099 2272 2633 2 -9
1 3100 490 122 2 -9
1 3101 490 122 1 -9
1 3102 490 122 1 -9
1 3103 1520 2462 1 -9
1 3104 1520 2462 2 -9
1 3105 1851 1299 0 -9
1443 3106 0 0 1 -9
1 3107 1471 2303 0 -9
1 3108 1471 2303 2 -9
1 3109 1471 2303 0 -9
1 3110 1384 1311 0 -9
1 3111 1384 1311 0 -9
1 3112 1384 1311 0 -9
1 3113 1384 1311 0 -9
1 3114 2172 2732 0 -9
1 3115 2172 2732 0 -9
1 3116 2172 2732 0 -9
1 3117 1296 2248 1 -9
1 3118 1296 2248 0 -9
1 3119 1296 2248 0 -9
1 3120 2176 1000 0 -9
1 3121 2176 1000 1 -9
1 3122 2176 1000 2 -9
1 3123 2176 1000 0 -9
1 3124 2855 2477 0 -9
1 3125 2855 2477 0 -9
443 3126 0 0 1 -9
443 3127 3126 1305 0 -9
443 3128 3126 1305 0 -9
443 3129 3126 1305 0 -9
443 3130 3126 1305 0 -9
1 3131 2900 397 0 -9
1 3132 2900 397 0 -9
1 3133 2900 397 0 -9
1 3134 2900 397 0 -9
1 3135 2951 1486 0 -9
1 3136 2699 2593 0 -9
1 3137 2699 2593 0 -9
1 3138 2699 2593 0 -9
1 3139 1911 2892 2 -9
1 3140 1911 2892 0 -9
1 3141 1911 2892 0 -9
1 3142 2308 2292 0 -9
1 3143 2308 2292 0 -9
1 3144 2120 1255 0 -9
1 3145 2120 1255 1 -9
1 3146 260 2362 0 -9
1 3147 260 2362 0 -9
1 3148 260 2362 0 -9
1 3149 2364 2594 1 -9
1 3150 2371 1920 2 -9
1 3151 3536 1394 0 -9
1 3152 3536 1394 0 -9
1 3153 1001 259 0 -9
1 3154 1001 259 0 -9
1 3155 1001 259 0 -9
1 3156 1001 259 1 -9
1 3157 2179 1917 0 -9
1 3158 100 2874 0 -9
1 3159 100 2874 0 -9
1 3160 100 2874 0 -9
1 3161 2850 2542 2 -9
1443 3162 0 0 2 -9
1 3163 880 1310 0 -9
1 3164 880 1310 1 -9
1 3165 1303 1271 0 -9
1 3166 1303 1271 0 -9
1 3167 1303 1271 0 -9
1 3168 1303 1271 0 -9
1444 3169 0 0 0 -9
1445 3170 0 0 1 -9
1 3171 0 0 2 -9
1443 3172 3106 3162 0 -9
1443 3173 3106 3162 0 -9
1 3174 2590 3183 0 -9
1 3175 2590 3183 0 -9
1 3176 2590 3183 0 -9
1 3177 2384 2572 1 -9
1 3178 2384 2572 0 -9
1 3179 2384 2572 0 -9
1 3180 2384 2572 0 -9
1 3181 0 0 2 -9
1 3182 2627 432 0 -9
1 3183 6910 2883 2 -9
1446 3184 0 0 2 -9
1447 3185 0 0 2 -9
1448 3186 0 0 2 -9
1 3187 2464 2624 0 -9
1 3188 2464 2624 2 -9
1 3189 2464 2624 0 -9
1 3190 1913 160 1 -9
1 3191 1913 160 1 -9
1 3192 0 0 2 -9
1 3193 2884 1383 2 -9
1 3194 2884 1383 0 -9
1 3195 2884 1383 2 -9
1 3196 2884 1383 0 -9
1 3197 2876 2980 0 -9
1 3198 2876 2980 0 -9
1 3199 2876 2980 0 -9
1 3200 2625 2037 0 -9
1 3201 2954 2953 0 -9
1 3202 2954 2953 0 -9
1 3203 2954 2953 0 -9
1 3204 2954 2953 0 -9
1 3205 1520 2462 1 -9
1 3206 2914 2687 1 -9
1 3207 2914 2687 1 -9
1 3208 2914 2687 2 -9
1 3209 2914 2687 2 -9
1 3210 1628 2591 1 -9
1 3211 1628 2591 1 -9
1 3212 2548 118 2 -9
1 3213 2548 118 2 -9
1 3214 2548 118 2 -9
1 3215 2788 133 1 -9
1 3216 2788 133 1 -9
1 3217 2788 133 2 -9
1 3218 2455 2635 2 -9
1 3219 2455 2635 1 -9
1 3220 2455 2635 1 -9
1 3221 2703 2607 1 -9
1 3222 2703 2607 1 -9
1039 3223 2456 2457 1 -9
1039 3224 2456 2457 2 -9
1039 3225 2456 2457 2 -9
1039 3226 2456 2457 2 -9
1 3227 778 2531 2 -9
1 3228 1689 2608 2 -9
1 3229 1689 2608 1 -9
1 3230 1689 2608 2 -9
1 3231 1689 2608 2 -9
1 3232 2942 2654 2 -9
1 3233 2223 2640 1 -9
1 3234 1481 1523 1 -9
1 3235 2155 2065 2 -9
1 3236 2155 2065 1 -9
1 3237 2155 2065 2 -9
1 3238 2191 2381 1 -9
1 3239 2191 2381 1 -9
1 3240 790 789 2 -9
1 3241 790 789 1 -9
1 3242 790 789 2 -9
1 3243 1729 2650 1 -9
1 3244 1729 2650 1 -9
1 3245 3234 2211 1 -9
1 3246 3234 2211 2 -9
1 3247 3234 2211 2 -9
1 3248 3234 2211 2 -9
1 3249 2228 2036 2 -9
1 3250 2228 2036 1 -9
1 3251 2228 2036 1 -9
1 3252 1206 1261 1 -9
1 3253 1206 1261 2 -9
1 3254 1481 2077 1 -9
1 3255 1481 2077 2 -9
1 3256 1481 2077 2 -9
1 3257 1436 1754 2 -9
1 3258 1436 1754 2 -9
1 3259 1436 1754 2 -9
1 3260 2453 2652 2 -9
1 3261 588 1253 2 -9
1 3262 588 1253 1 -9
1 3263 2453 2652 0 -9
142 3264 6930 346 0 -9
1 3265 6866 303 2 -9
1 3266 6866 303 0 -9
1 3267 6866 303 1 -9
1 3268 0 0 2 -9
1449 3269 0 0 0 -9
1450 3270 0 0 2 -9
1451 3271 0 0 1 -9
1452 3272 0 0 2 -9
1 3273 0 0 2 -9
1 3274 0 0 2 -9
1453 3275 0 0 1 -9
1 3276 0 0 2 -9
1 3277 0 0 2 -9
1454 3278 0 0 0 -9
1 3279 0 0 2 -9
1 3280 0 0 2 -9
1 3281 0 0 2 -9
1455 3282 0 0 2 -9
1456 3283 0 0 0 -9
1070 3284 0 0 2 -9
1457 3285 0 0 0 -9
1458 3286 0 0 0 -9
1459 3287 0 0 0 -9
1 3288 0 0 1 -9
1 3289 2191 2381 2 -9
1 3290 2191 2381 1 -9
1 3291 2191 2381 2 -9
1 3292 2191 2381 1 -9
1 3293 2243 2083 2 -9
1 3294 2243 2083 1 -9
1 3295 2243 2083 1 -9
1 3296 2243 2083 0 -9
1 3297 2272 2633 1 -9
1 3298 2272 2633 1 -9
1 3299 2223 2640 2 -9
1 3300 2223 2640 2 -9
1 3301 2223 2640 1 -9
1 3302 2223 2640 1 -9
1 3303 2080 25 1 -9
1 3304 2080 25 1 -9
1 3305 2080 25 2 -9
1 3306 0 0 2 -9
1 3307 254 1578 1 -9
1494 3308 0 0 1 -9
1495 3309 0 0 2 -9
1 3310 0 0 2 -9
1 3311 1912 9 0 -9
1 3312 1912 9 0 -9
1 3313 1912 9 0 -9
1 3314 2357 2598 0 -9
1 3315 2357 2598 0 -9
1 3316 2357 2598 0 -9
1 3317 2857 2626 0 -9
1 3318 2857 2626 0 -9
1 3319 2857 2626 0 -9
1 3320 72 1379 0 -9
1 3321 72 1379 0 -9
1 3322 72 1379 0 -9
1 3323 72 1379 0 -9
1 3324 1851 1299 1 -9
1 3325 1851 1299 0 -9
1 3326 1851 1299 0 -9
1 3327 1851 1299 0 -9
1 3328 3307 2902 0 -9
1 3329 3307 2902 0 -9
1 3330 3307 2902 0 -9
1 3331 3307 2902 0 -9
1 3332 2175 2588 2 -9
1 3333 2175 2588 0 -9
1 3334 2499 1315 0 -9
1 3335 2499 1315 0 -9
1 3336 2499 1315 0 -9
1 3337 2499 1315 0 -9
1 3338 2908 1302 0 -9
1 3339 2908 1302 0 -9
1 3340 2908 1302 0 -9
1 3341 2908 1302 0 -9
1 3342 1238 2922 0 -9
1 3343 1238 2922 1 -9
1 3344 4335 1054 0 -9
1 3345 2149 2883 0 -9
1 3346 2149 2883 0 -9
1 3347 2004 6750 0 -9
1 3348 2004 6750 1 -9
1 3349 2308 2292 0 -9
1 3350 2308 2292 0 -9
1 3351 2308 2292 0 -9
1 3352 2308 2292 0 -9
1 3353 2179 1917 0 -9
1 3354 2179 1917 0 -9
1 3355 2179 1917 0 -9
1 3356 2371 1920 0 -9
1 3357 2371 1920 0 -9
1 3358 2371 1920 0 -9
1 3359 260 2362 0 -9
1 3360 260 2362 0 -9
1 3361 3736 1309 0 -9
1 3362 3736 1309 0 -9
1 3363 3736 1309 0 -9
1 3364 1303 1271 0 -9
1 3365 1303 1271 0 -9
1 3366 1303 1271 0 -9
1496 3367 0 0 2 -9
1 3368 0 0 2 -9
1497 3369 0 0 0 -9
1 3370 2175 2588 1 -9
1498 3371 0 0 0 -9
1 3372 0 0 2 -9
1 3373 0 0 1 -9
1 3374 0 0 2 -9
1 3375 0 0 2 -9
1 3376 0 0 2 -9
1 3377 0 0 1 -9
1 3378 0 0 2 -9
1499 3379 0 0 2 -9
1499 3380 0 0 1 -9
1500 3381 0 0 0 -9
1501 3382 0 0 2 -9
1 3383 0 0 1 -9
1 3384 0 0 2 -9
1 3385 2175 2588 0 -9
1 3386 0 0 1 -9
1 3387 2855 2477 1 -9
1 3388 1471 2303 0 -9
1 3389 1471 2303 0 -9
1 3390 1471 2303 1 -9
1 3391 1471 2303 0 -9
1 3392 2954 2953 0 -9
1 3393 2954 2953 0 -9
1 3394 2954 2953 2 -9
1 3395 2176 1000 2 -9
1 3396 2176 1000 1 -9
1 3397 2176 1000 1 -9
1 3398 2176 1000 0 -9
1 3399 2364 2594 0 -9
1 3400 2364 2594 2 -9
1 3401 2364 2594 1 -9
1 3402 1296 1379 0 -9
1 3403 1296 1379 0 -9
1 3404 1296 1379 0 -9
1 3405 2699 2593 0 -9
1 3406 2324 1380 0 -9
1 3407 778 2531 2 -9
1 3408 778 2531 2 -9
1 3409 778 2531 1 -9
1 3410 2013 2680 2 -9
1 3411 2013 2680 2 -9
1 3412 2013 2680 1 -9
1 3413 2013 2680 1 -9
1 3414 113 2570 1 -9
1 3415 113 2570 1 -9
1 3416 113 2570 2 -9
1 3417 113 2570 1 -9
1 3418 2753 2665 2 -9
1 3419 2753 2665 2 -9
1 3420 2753 2665 2 -9
1 3421 2753 2665 1 -9
1 3422 1998 2688 2 -9
1 3423 1998 2688 1 -9
1 3424 1998 2688 2 -9
1 3425 1998 2688 2 -9
1 3426 1892 2186 1 -9
1 3427 1892 2186 2 -9
1 3428 1892 2186 1 -9
1 3429 2228 2036 2 -9
1 3430 2228 2036 1 -9
1 3431 2651 347 1 -9
1 3432 2651 347 1 -9
1 3433 2651 347 2 -9
1 3434 2523 1443 1 -9
1 3435 2523 1443 1 -9
1 3436 2523 1443 1 -9
1 3437 2788 133 1 -9
1 3438 2788 133 1 -9
1 3439 2788 133 2 -9
1502 3440 0 0 2 -9
1 3441 2914 2687 2 -9
1 3442 2914 2687 2 -9
1 3443 2914 2687 2 -9
1 3444 2018 2681 1 -9
1 3445 2018 2681 1 -9
1 3446 2018 2681 2 -9
1 3447 312 2492 2 -9
1 3448 312 2492 2 -9
1 3449 2454 2445 2 -9
1 3450 2454 2445 1 -9
1 3451 2454 2445 1 -9
1 3452 2454 2445 1 -9
1 3453 2454 2445 2 -9
1 3454 128 1244 1 -9
1 3455 1481 2077 1 -9
1 3456 1481 2077 1 -9
1 3457 1247 2591 2 -9
1 3458 1247 2591 2 -9
1 3459 1247 2591 1 -9
1 3460 2027 2500 1 -9
1 3461 2027 2500 1 -9
1 3462 2027 2500 1 -9
1070 3463 2615 3284 2 -9
1070 3464 2615 3284 1 -9
1 3465 787 2731 2 -9
1 3466 2151 2110 2 -9
1 3467 166 1333 2 -9
1 3468 166 1333 2 -9
1 3469 273 2931 2 -9
1 3470 273 2931 1 -9
1 3471 2703 2607 1 -9
1 3472 2703 2607 1 -9
1 3473 2703 2607 2 -9
1 3474 3234 345 2 -9
1 3475 2191 2381 1 -9
1 3476 2191 2381 1 -9
1 3477 2191 2381 1 -9
140 3478 329 330 2 -9
140 3479 329 330 2 -9
140 3480 329 330 2 -9
140 3481 329 330 2 -9
1 3482 2223 2640 2 -9
1 3483 2223 2640 1 -9
1 3484 2223 2640 1 -9
1 3485 2223 2640 1 -9
1 3486 2738 2654 2 -9
1 3487 2942 2654 1 -9
1 3488 2738 2654 2 -9
1 3489 2047 2755 2 -9
1 3490 2047 2755 2 -9
1 3491 2047 2755 1 -9
1 3492 788 2187 2 -9
1 3493 2771 2237 2 -9
1 3494 588 1253 0 -9
1 3495 2771 2237 0 -9
1 3496 2771 2237 2 -9
1 3497 588 1253 2 -9
1 3498 588 1253 2 -9
1 3499 2672 2704 1 -9
1 3500 0 0 2 -9
1503 3501 0 0 0 -9
1 3502 0 0 2 -9
1 3503 0 0 2 -9
1 3504 2453 6903 2 -9
1 3505 2453 6903 1 -9
1 3506 0 0 1 -9
1 3507 135 1266 2 -9
1 3508 2699 2593 0 -9
1 3509 4335 1054 0 -9
1 3510 4335 1054 0 -9
1 3511 4335 1054 0 -9
1 3512 4335 1054 0 -9
1 3513 1353 397 0 -9
1 3514 1353 397 0 -9
1 3515 0 0 2 -9
1 3516 2324 1380 0 -9
1 3517 2324 1380 0 -9
1 3518 2120 1255 0 -9
1 3519 2120 1255 0 -9
1 3520 2120 1255 0 -9
1 3521 1384 1311 0 -9
1 3522 1384 1311 0 -9
1 3523 1384 1311 0 -9
1 3524 3373 3372 0 -9
1 3525 880 1310 0 -9
1 3526 1374 3183 0 -9
1 3527 2927 1131 0 -9
1 3528 2927 1131 0 -9
1 3529 2927 1131 0 -9
1 3530 2927 1131 0 -9
1 3531 2308 879 0 -9
1 3532 2308 879 1 -9
1 3533 2908 1302 1 -9
1 3534 2908 1302 0 -9
1 3535 2908 1302 0 -9
1 3536 0 0 1 -9
1 3537 3117 3310 0 -9
1 3538 3117 3310 0 -9
1 3539 1303 1271 0 -9
1 3540 1303 1271 0 -9
1 3541 1303 1271 0 -9
1 3542 859 2843 0 -9
1 3543 859 2843 1 -9
1 3544 859 2843 2 -9
1 3545 0 0 2 -9
1 3546 3536 1394 0 -9
1 3547 3536 1394 0 -9
1 3548 3386 1299 0 -9
1 3549 3386 1299 0 -9
1 3550 3386 1299 0 -9
1 3551 3386 1299 0 -9
1 3552 2876 2980 0 -9
1 3553 2876 2980 2 -9
1 3554 2876 2980 0 -9
1 3555 0 0 1 -9
1 3556 1911 2892 0 -9
1 3557 2499 1315 0 -9
1 3558 2499 1315 0 -9
1 3559 2499 1315 0 -9
1 3560 2850 2542 1 -9
1 3561 2850 2542 2 -9
1 3562 2850 2542 0 -9
1 3563 2172 2732 0 -9
1 3564 2172 2732 0 -9
1 3565 1312 1352 0 -9
1 3566 1312 1352 0 -9
1 3567 2179 1917 0 -9
1 3568 2179 1917 0 -9
1 3569 2179 1917 0 -9
1 3570 1913 160 0 -9
1 3571 1913 160 2 -9
1 3572 2878 2331 1 -9
1 3573 2878 2331 0 -9
1 3574 2878 2331 0 -9
1 3575 2857 2950 0 -9
1 3576 2857 2950 0 -9
1 3577 2857 2950 0 -9
1 3578 2625 3171 0 -9
1 3579 2625 3171 0 -9
1 3580 2884 1383 0 -9
1 3581 2884 1383 0 -9
1 3582 3736 3375 0 -9
1 3583 3736 3375 0 -9
1 3584 2464 2624 0 -9
1 3585 2464 2624 0 -9
1 3586 2464 2624 0 -9
1 3587 2464 2624 2 -9
1 3588 2004 6750 0 -9
1 3589 2004 6750 0 -9
1 3590 2384 2572 2 -9
1 3591 2384 2572 0 -9
1 3592 2384 2572 0 -9
1 3593 2855 2477 0 -9
1 3594 2855 2477 0 -9
1 3595 1384 1311 0 -9
1 3596 1384 1311 1 -9
1 3597 1384 1311 0 -9
1 3598 3386 1299 0 -9
1 3599 3386 1299 0 -9
1 3600 3386 1299 0 -9
1 3601 0 0 2 -9
1 3602 0 0 2 -9
1504 3603 0 0 2 -9
1 3604 999 998 1 -9
1505 3605 0 0 0 -9
1 3606 135 1266 2 -9
1 3607 2455 2635 2 -9
1 3608 2455 2635 1 -9
1 3609 2455 2635 1 -9
1506 3610 0 0 2 -9
1 3611 3288 3276 1 -9
1 3612 3288 3276 1 -9
1 3613 3288 3276 1 -9
1507 3614 0 0 0 -9
1 3615 1899 2083 1 -9
1 3616 1899 2083 2 -9
1 3617 1899 2083 2 -9
1 3618 1899 2083 1 -9
1 3619 790 789 2 -9
1 3620 790 789 2 -9
1 3621 790 789 2 -9
1 3622 790 789 1 -9
1 3623 3234 345 2 -9
1 3624 3234 345 2 -9
1 3625 2027 2237 2 -9
1 3626 2272 2633 2 -9
1 3627 2272 2633 1 -9
1 3628 3267 277 1 -9
1 3629 3267 277 1 -9
1 3630 3267 277 2 -9
1 3631 312 2492 2 -9
1 3632 312 2492 1 -9
1 3633 312 2492 1 -9
1 3634 2429 2462 1 -9
1 3635 2429 2462 2 -9
1 3636 2753 2665 1 -9
1 3637 2753 2665 1 -9
1 3638 2753 2665 1 -9
1039 3639 2456 2457 2 -9
1039 3640 2456 2457 2 -9
1 3641 588 1253 1 -9
1 3642 588 1253 1 -9
1 3643 588 1253 2 -9
1 3644 1998 2688 1 -9
1 3645 1998 2688 1 -9
1 3646 1998 2688 2 -9
1 3647 2508 3150 1 -9
1 3648 150 1292 1 -9
1 3649 1248 303 1 -9
1 3650 1248 303 2 -9
1 3651 1248 303 1 -9
1 3652 1248 303 2 -9
1 3653 2151 2110 1 -9
1 3654 2151 2110 2 -9
1 3655 2151 2110 2 -9
1 3656 128 1244 2 -9
1 3657 128 1244 1 -9
1 3658 344 3279 1 -9
1 3659 344 3279 1 -9
1 3660 344 3279 2 -9
1 3661 344 3279 1 -9
1 3662 2155 1443 1 -9
1 3663 1242 1261 1 -9
1 3664 1689 3021 2 -9
1 3665 1689 3021 1 -9
1 3666 1689 3021 2 -9
1 3667 2047 3260 2 -9
1 3668 2047 3260 1 -9
1 3669 2047 3260 1 -9
1 3670 2776 3281 1 -9
1 3671 2776 3281 1 -9
1 3672 2776 3281 2 -9
1 3673 2228 2036 2 -9
1 3674 2228 2036 1 -9
1 3675 2228 2036 2 -9
1 3676 2018 3100 1 -9
1 3677 2018 3100 1 -9
1 3678 2018 3100 2 -9
1 3679 2191 2381 2 -9
1 3680 2191 2381 1 -9
1 3681 2191 2381 1 -9
1 3682 787 2731 1 -9
1 3683 787 2731 2 -9
1 3684 787 2731 2 -9
1 3685 113 2570 2 -9
1 3686 113 2570 1 -9
1 3687 113 2570 1 -9
1 3688 2013 2680 2 -9
1 3689 2013 2680 1 -9
1 3690 2013 2680 1 -9
1 3691 2013 2680 1 -9
1 3692 788 2687 1 -9
1 3693 788 2687 1 -9
1 3694 788 2687 1 -9
1 3695 1247 2591 1 -9
1 3696 1247 2591 1 -9
1 3697 1247 2591 2 -9
1 3698 2155 2065 1 -9
1 3699 2155 2065 2 -9
1 3700 2155 2065 1 -9
1 3701 2223 2640 1 -9
1 3702 2223 2640 1 -9
1 3703 2223 2640 2 -9
1 3704 3288 3276 2 -9
1 3705 3288 3276 1 -9
1 3706 1911 2892 2 -9
1 3707 999 998 2 -9
1 3708 999 998 1 -9
1 3709 999 998 2 -9
1 3710 2927 1131 1 -9
1 3711 3377 3046 2 -9
1 3712 3377 3046 2 -9
1 3713 3572 3374 1 -9
1 3714 3572 3374 1 -9
1 3715 2857 3602 2 -9
1 3716 3190 3026 2 -9
1 3717 1083 1125 1 -9
1 3718 1083 1125 2 -9
1 3719 1083 1125 1 -9
1 3720 3177 3181 1 -9
1 3721 3177 3181 1 -9
1 3722 3177 3181 2 -9
1 3723 2884 1383 2 -9
1 3724 2884 1383 1 -9
1 3725 2884 1383 1 -9
1 3726 3190 3026 2 -9
1 3727 2371 1361 2 -9
1 3728 2371 1361 2 -9
1 3729 2371 1361 2 -9
1 3730 3637 1141 1 -9
1 3731 3637 1141 2 -9
1 3732 3736 3375 2 -9
1 3733 3736 3375 2 -9
1 3734 6833 3737 2 -9
